pincode,households
627761,3094
627764,3094
627802,3094
627803,3094
627804,3094
627805,3094
627806,3094
627807,3094
627808,3094
627809,3094
627811,3094
627812,3094
627813,3094
627814,3094
627818,3094
627851,3094
627852,3094
627853,3094
627854,3094
627855,3094
627856,3094
627857,3094
627858,3094
627859,3094
627860,3094
627861,3094
627862,3094
627951,3094
627953,3094
628001,6497
630001,4628
630002,4628
630003,4628
630005,4628
630101,4628
630102,4628
630103,4628
630104,4628
630105,4628
630106,4628
630107,4628
630108,4628
630201,4628
630202,4628
630203,4628
630204,4628
630205,4628
630206,4628
630207,4628
630208,4628
630210,4628
630211,4628
630212,4628
630301,4628
630302,4628
630303,4628
630305,4628
630306,4628
630307,4628
630309,4628
630311,4628
630312,4628
630313,4628
630314,4628
630321,4628
630405,4628
630408,4628
630410,4628
630411,4628
630501,4628
630502,4628
630551,4628
630552,4628
630553,4628
630554,4628
630555,4628
630556,4628
630557,4628
630558,4628
630559,4628
630561,4628
630562,4628
630566,4628
630602,4628
630606,4628
630609,4628
630610,4628
630611,4628
630612,4628
630702,4628
630709,4628
630710,4628
630713,4628
631001,3219
631002,3219
631003,3219
631004,3219
631005,3219
631006,3219
631051,3219
631052,3219
631101,3219
631102,3219
631151,3219
631152,3219
631501,253565
631701,8386
631702,8386
632001,3219
632002,3219
632004,3219
632006,3219
632007,3219
632008,3219
632009,3219
632010,3219
632011,3219
632012,3219
632013,3219
632014,3219
632055,3219
632057,3219
632058,3219
632059,3219
632101,3219
632102,3219
632103,3219
632104,3219
632105,3219
632106,3219
632107,3219
632113,3219
632114,3219
632115,3219
632201,3219
632202,3219
632203,3219
632204,3219
632209,3219
632301,8386
632311,8386
632312,3219
632313,8386
632314,8386
632315,8386
632316,8386
632317,8386
632318,3219
632319,3219
632326,8386
632401,3219
632403,3219
632404,3219
632405,3219
632406,3219
632501,3219
632502,3219
632503,3219
632504,3219
632505,3219
632506,3219
632507,3219
632508,3219
632509,3219
632510,3219
632511,8386
632512,3219
632513,3219
632514,3219
632515,3219
632516,3219
632517,3219
632518,3219
632519,3219
632520,3219
632521,3219
632531,3219
632601,3219
632602,3219
632603,3219
632604,3219
635001,12044
635002,12044
635101,12044
635102,12044
635103,12044
635104,12044
635105,12044
635106,12044
635107,12044
635108,12044
635109,12044
635110,12044
635111,12044
635112,12044
635113,12044
635114,12044
635115,12044
635116,12044
635117,12044
635118,12044
635119,12044
635120,12044
635121,12044
635122,12044
635123,12044
635124,12044
635126,12044
635201,12566
635202,12566
635203,12044
635204,12044
635205,12566
635206,12044
635207,12044
635301,12566
635302,12566
635303,12566
635304,12044
635305,12566
635306,12044
635307,12044
635601,3219
635602,3219
635651,3219
635652,3219
635653,3219
635654,3219
635655,3219
635701,3219
635702,3219
635703,8386
635710,3219
635751,3219
635752,3219
635754,3219
635801,3219
635802,3219
635803,3219
635804,3219
635805,3219
635806,3219
635807,3219
635808,3219
635809,3219
635810,3219
635811,3219
635812,3219
635813,3219
635814,3219
635815,3219
635851,3219
635852,3219
635853,3219
635854,3219
635901,3219
636001,9825
636002,9825
636003,9825
636004,9825
636005,9825
636006,9825
636007,9825
636008,9825
636009,9825
636010,9825
636011,9825
636012,9825
636013,9825
636014,9825
636015,9825
636016,9825
636030,9825
636101,9825
636102,9825
636103,9825
636104,9825
636105,9825
636106,9825
636107,9825
636108,9825
636109,9825
636110,9825
636111,9825
636112,9825
636113,9825
636114,9825
636115,9825
636116,9825
636117,9825
636118,6451
636119,9825
636121,9825
636122,9825
636138,9825
636139,9825
636140,9825
636141,9825
636142,6451
636201,9825
636202,6451
636203,9825
636204,9825
636301,6451
636302,9825
636303,9825
636304,9825
636305,9825
636306,9825
636307,9825
636308,9825
636309,9825
636351,9825
636352,12566
636354,9825
636401,9825
636402,9825
636403,9825
636404,9825
636406,9825
636451,9825
636452,9825
636453,9825
636454,9825
636455,9825
636456,9825
636457,9825
636458,9825
636501,9825
636502,9825
636503,9825
636601,9825
636602,9825
636701,12566
636704,12566
636705,12566
636803,12566
636804,12566
636805,12566
636806,12566
636807,12566
636808,12566
636809,12566
636810,12566
636811,12566
636813,12566
636902,12566
636903,12566
636904,12566
636905,12566
636906,12566
637001,6451
637002,6451
637003,6451
637013,6451
637014,6451
637015,6451
637017,6451
637018,6451
637019,6451
637020,6451
637021,6451
637101,6451
637102,6451
637103,9825
637104,6451
637105,6451
637107,6451
637201,6451
637202,6451
637203,6451
637204,6451
637205,6451
637206,6451
637207,6451
637208,6451
637209,6451
637210,6451
637211,6451
637212,6451
637213,6451
637214,6451
637215,6451
637301,9825
637302,6451
637303,6451
637304,6451
637401,6451
637402,6451
637403,6451
637404,6451
637405,6451
637406,6451
637407,6451
637408,6451
637409,6451
637410,6451
637411,6451
637412,6451
637501,9825
637502,9825
637503,6451
637504,9825
637505,6451
638001,6550
638002,6550
638003,6550
638004,6550
638005,6550
638006,6451
638007,6451
638008,6451
638009,6550
638011,6550
638012,6550
638051,6550
638052,6550
638053,6550
638054,6550
638055,6550
638056,6550
638057,6550
638101,6550
638102,6550
638103,6550
638104,6550
638105,6550
638106,6550
638107,6550
638108,6550
638109,6550
638110,6550
638111,6550
638112,6550
638115,6550
638116,6550
638151,6550
638152,6550
638153,6550
638154,6550
638181,6451
638182,6451
638183,6451
638301,6550
638311,6550
638312,6550
638313,6550
638314,6550
638315,6550
638316,6550
638401,6550
638402,6550
638451,6550
638452,6550
638453,6550
638454,6550
638455,6550
638456,6550
638457,6550
638458,6550
638459,6550
638460,6550
638461,6550
638462,6550
638476,6550
638501,6550
638502,6550
638503,6550
638504,6550
638505,6550
638506,6550
638656,6550
638657,6550
638660,6550
638661,6550
638672,6550
638673,6550
638701,6550
638702,6550
638703,6550
638706,6550
638751,6550
638752,6550
638812,6550
639001,7092
639002,7092
639003,7092
639004,7092
639005,7092
639006,7092
639007,7092
639008,7092
639101,7108
639102,7092
639103,7108
639104,7092
639105,7092
639107,7092
639108,7092
639109,7092
639110,7092
639111,7092
639112,7108
639113,7092
639114,7092
639115,7108
639116,7092
639117,7092
639118,7092
639119,7092
639120,7092
639136,7092
639201,7092
639202,7092
639203,7092
639205,7092
639206,7092
639207,7092
641001,5551
641002,5551
641003,5551
641004,5551
641005,5551
641006,5551
641007,5551
641008,5551
641009,5551
641010,5551
641011,5551
641012,5551
641013,5551
641014,5551
641015,5551
641016,5551
641017,5551
641018,5551
641019,5551
641020,5551
641021,5551
641022,5551
641023,5551
641024,5551
641025,5551
641026,5551
641027,5551
641028,5551
641029,5551
641030,5551
641031,5551
641032,5551
641033,5551
641034,5551
641035,5551
641036,5551
641037,5551
641038,5551
641039,5551
641041,5551
641042,5551
641043,5551
641044,5551
641045,5551
641046,5551
641047,5551
641048,5551
641049,5551
641050,5551
641062,5551
641101,5551
641103,5551
641104,5551
641105,5551
641107,5551
641108,5551
641109,5551
641110,5551
641111,5551
641112,5551
641113,5551
641114,5551
641201,5551
641202,5551
641301,5551
641302,5551
641305,5551
641401,5551
641402,5551
641407,5551
641601,5551
641602,5551
641603,5551
641604,5551
641605,6550
641606,5551
641607,5551
641652,5551
641653,5551
641654,5551
641655,5551
641658,5551
641659,5551
641662,5551
641663,5551
641664,5551
641665,5551
641666,5551
641667,5551
641668,5551
641669,5551
641670,5551
641671,5551
641687,5551
641697,5551
642001,5551
642002,5551
642003,5551
642004,5551
642005,5551
642006,5551
642007,5551
642101,5551
642102,5551
642103,5551
642104,5551
642105,5551
642106,5551
642107,5551
642108,5551
642109,5551
642110,5551
642111,5551
642112,5551
642113,5551
642114,5551
642117,5551
642120,5551
642122,5551
642123,5551
642125,5551
642126,5551
642127,5551
642128,5551
642129,5551
642130,5551
642132,5551
642133,5551
642134,5551
642154,5551
642201,5551
642202,5551
642203,5551
642204,5551
642205,5551
642206,5551
642207,5551
643001,3551
643002,3551
643003,3551
643004,3551
643005,3551
643006,3551
643007,3551
643101,3551
643102,3551
643103,3551
643105,3551
643201,3551
643202,3551
643203,3551
643204,3551
643205,3551
643206,3551
643207,3551
643209,3551
643211,3551
643212,3551
643213,3551
643214,3551
643215,3551
643216,3551
643217,3551
643218,3551
643219,3551
643220,3551
643221,3551
643223,3551
643224,3551
643225,3551
643226,3551
643231,3551
643233,3551
643236,3551
643237,3551
643238,3551
643239,3551
643240,3551
643241,3551
643242,3551
643243,3551
643253,3551
670001,5436
670002,5436
670003,5436
670004,5436
670005,5436
670006,5436
670007,5436
670008,5436
670009,5436
670010,5436
670011,5436
670012,5436
670013,5436
670014,5436
670017,5436
670018,5436
670101,5436
670102,5436
670103,5436
670104,5436
670105,5436
670106,5436
670107,5436
670141,5436
670142,5436
670143,5436
670301,5436
670302,5436
670303,5436
670304,5436
670305,5436
670306,5436
670307,5436
670308,5436
670309,5436
670310,5436
670325,5436
670327,5436
670331,5436
670334,5436
670353,5436
670358,5436
670501,5436
670502,5436
670503,5436
670504,5436
670511,5436
670521,5436
670561,5436
670562,5436
670563,5436
670567,5436
670571,5436
670581,5436
670582,5436
670591,5436
670592,5436
670593,5436
670594,5436
670595,5436
670601,5436
670602,5436
670604,5436
670611,5436
670612,5436
670613,5436
670621,5436
670622,5436
670631,5436
670632,5436
670633,5436
670641,5436
670642,5436
670643,5436
670644,9862
670645,9862
670646,9862
670649,5436
670650,5436
670651,5436
670661,5436
670662,5436
670663,5436
670671,5436
670672,5436
670673,5436
670674,5436
670675,5436
670676,5436
670691,5436
670692,5436
670693,5436
670694,5436
670701,5436
670702,5436
670703,5436
670704,5436
670705,5436
670706,5436
670721,9862
670731,9862
670741,5436
673001,7902
673002,7902
673003,7902
673004,7902
673005,7902
673006,7902
673007,7902
673008,7902
673009,7902
673010,7902
673011,7902
673012,7902
673014,7902
673015,7902
673016,7902
673017,7902
673018,7902
673019,7902
673020,7902
673021,7902
673027,7902
673028,7902
673029,7902
673032,7902
673101,7902
673102,7902
673103,7902
673104,7902
673105,7902
673106,7902
673121,9862
673122,9862
673123,9862
673301,7902
673302,7902
673303,7902
673304,7902
673305,7902
673306,7902
673307,7902
673308,7902
673309,7902
673311,5436
673312,5436
673313,5436
673314,9027
673315,7902
673316,5436
673317,7902
673328,7902
673501,7902
673502,7902
673503,7902
673504,7902
673505,7902
673506,7902
673507,7902
673508,7902
673509,7902
673513,7902
673517,7902
673521,7902
673522,7902
673523,7902
673524,7902
673525,7902
673526,7902
673527,7902
673528,7902
673529,7902
673541,7902
673542,7902
673571,7902
673572,7902
673573,7902
673574,7902
673575,9862
673576,9862
673577,9862
673579,9862
673580,7902
673581,9862
673582,7902
673585,7902
673586,7902
673591,9862
673592,9862
673593,9862
673595,9862
673596,9862
673601,7902
673602,7902
673603,7902
673604,7902
673611,7902
673612,7902
673613,7902
673614,7902
673616,7902
673620,7902
673631,7902
673632,9027
673633,9027
673634,9027
673635,9027
673636,9027
673637,9027
673638,9027
673639,9027
673640,9027
673641,9027
673642,9027
673645,9027
673647,9027
673655,7902
673661,7902
676101,9027
676102,9027
676103,9027
676105,9027
676106,9027
676107,9027
676108,9027
676109,9027
676121,9027
676122,9027
676123,9027
676301,9027
676302,9027
676303,9027
676304,9027
676305,9027
676306,9027
676307,9027
676309,9027
676311,9027
676312,9027
676317,9027
676319,9027
676320,9027
676501,9027
676502,9027
676503,9027
676504,9027
676505,9027
676506,9027
676507,9027
676508,9027
676509,9027
676510,9027
676517,9027
676519,9027
676521,9027
676522,9027
676523,9027
676525,9027
676528,9027
676541,9027
676542,9027
676551,9027
676552,9027
676553,9027
676561,9027
676562,9027
678001,4428
678002,4428
678003,4428
678004,4428
678005,4428
678006,4428
678007,4428
678008,4428
678009,4428
678010,4428
678011,4428
678012,4428
678013,4428
678014,4428
678101,4428
678102,4428
678103,4428
678104,4428
678501,4428
678502,4428
678503,4428
678504,4428
678505,4428
678506,4428
678507,4428
678508,4428
678510,4428
678512,4428
678531,4428
678532,4428
678533,4428
678534,4428
678541,4428
678542,4428
678543,4428
678544,4428
678545,4428
678546,4428
678551,4428
678552,4428
678553,4428
678554,4428
678555,4428
678556,4428
678557,4428
678571,4428
678572,4428
678573,4428
678574,4428
678581,4428
678582,4428
678583,4428
678591,4428
678592,4428
678593,4428
678594,4428
678595,4428
678596,4428
678597,4428
678598,4428
678601,4428
678611,4428
678612,4428
678613,4428
678621,4428
678622,4428
678623,4428
678624,4428
678631,4428
678632,4428
678633,4428
678641,4428
678642,4428
678651,4428
678661,4428
678671,4428
678681,4428
678682,4428
678683,4428
678684,4428
678685,4428
678686,4428
678687,4428
678688,4428
678701,4428
678702,4428
678703,4428
678704,4428
678705,4428
678706,4428
678721,4428
678722,4428
678731,4428
678732,4428
678762,4428
679101,4428
679102,4428
679103,4428
679104,4428
679105,4049
679106,4049
679121,4428
679122,4428
679123,4428
679301,4428
679302,4428
679303,4428
679304,4428
679305,4428
679306,4428
679307,4428
679308,4428
679309,4428
679313,4428
679321,9027
679322,9027
679323,9027
679324,9027
679325,9027
679326,9027
679327,9027
679328,9027
679329,9027
679330,9027
679331,9027
679332,9027
679333,9027
679334,9027
679335,4428
679336,4428
679337,4428
679338,9027
679339,9027
679340,9027
679341,9027
679357,9027
679501,4428
679502,4428
679503,4428
679504,4428
679505,4428
679506,4428
679511,4428
679512,4428
679513,4428
679514,4428
679515,4428
679516,4428
679521,4428
679522,4428
679523,4428
679531,4049
679532,4049
679533,4428
679534,4428
679535,4428
679536,4428
679551,4428
679552,4428
679553,4428
679554,4428
679561,4049
679562,4049
679563,4049
679564,4049
679571,9027
679572,9027
679573,9027
679574,9027
679575,9027
679576,9027
679577,9027
679578,9027
679579,9027
679580,9027
679581,9027
679582,9027
679583,9027
679584,9027
679585,9027
679586,9027
679587,9027
679591,9027
680001,4049
680002,4049
680003,4049
680004,4049
680005,4049
680006,4049
680007,4049
680008,4049
680009,4049
680010,4049
680011,4049
680012,4049
680013,4049
680014,4049
680020,4049
680021,4049
680022,4049
680026,4049
680027,4049
680028,4049
680101,4049
680102,4049
680103,4049
680104,4049
680121,4049
680122,4049
680123,4049
680125,4049
680301,4049
680302,4049
680303,4049
680304,4049
680305,4049
680306,4049
680307,4049
680308,4049
680309,4049
680310,4049
680311,4049
680312,4049
680317,4049
680501,4049
680502,4049
680503,4049
680504,4049
680505,4049
680506,4049
680507,4049
680508,4049
680509,4049
680510,4049
680511,4049
680512,4049
680513,4049
680514,4049
680515,4049
680516,4049
680517,4049
680518,4049
680519,4049
680520,4049
680521,4049
680522,4049
680523,4049
680524,4049
680541,4049
680542,4049
680543,4049
680544,4049
680545,4049
680546,4049
680551,4049
680552,4049
680553,4049
680555,4049
680561,4049
680562,4049
680563,4049
680564,4049
680565,4049
680566,4049
680567,4049
680568,4049
680569,4049
680570,4049
680571,4049
680581,4049
680582,4049
680583,4049
680584,4049
680585,4049
680586,4049
680587,4049
680588,4049
680589,4049
680590,4049
680591,4049
680594,4049
680596,4049
680601,4049
680602,4049
680604,4049
680611,4049
680612,4049
680613,4049
680614,4049
680615,4049
680616,4049
680617,4049
680618,4049
680619,4049
680620,4049
680623,4049
680631,4049
680641,4049
680642,4049
680651,4049
680652,4049
680653,4049
680654,4049
680655,4049
680656,4049
680661,4049
680662,4049
680663,4049
680664,4049
680665,4049
680666,4049
680667,4049
680668,4049
680669,4049
680670,4049
680671,4049
680681,4049
680682,4049
680683,4049
680684,4049
680685,4049
680686,4049
680687,4049
680688,4049
680689,4049
680691,4049
680697,4049
680699,4049
680701,4049
680702,4049
680703,4049
680711,4049
680712,4049
680721,4049
680722,4049
680724,4049
680731,4049
680732,4049
680733,4049
680734,4049
680741,4049
680751,4049
682001,5243
682002,5243
682003,5243
682004,5243
682005,5243
682006,5243
682007,5243
682008,5243
682009,5243
682010,5243
682011,5243
682012,5243
682013,5243
682015,5243
682016,5243
682017,5243
682018,5243
682019,5243
682020,5243
682021,5243
682022,5243
682023,5243
682024,5243
682025,5243
682026,5243
682027,5243
682028,5243
682029,5243
682030,5243
682031,5243
682032,5243
682033,5243
682034,5243
682035,5243
682036,5243
682037,5243
682038,5243
682039,5243
682040,5243
682041,5243
682042,5243
682301,5243
682302,5243
682303,5243
682304,5243
682305,5243
682306,5243
682307,5243
682308,5243
682309,5243
682310,5243
682311,5243
682312,5243
682313,5243
682314,5243
682315,5243
682316,5243
682501,5243
682502,5243
682503,5243
682504,5243
682505,5243
682506,5243
682507,5243
682508,5243
682509,5243
682511,5243
682551,2002
682552,2002
682553,2002
682555,2002
682556,2002
