pincode,name
786623,Parbatpur
786692,Anandapara
787001,North Lakhimpur
787023,Naoboicha
787026,Bordoloni
787031,Khelmati
787032,Moidumia
787033,Bhogpur Chariali
787034,Gogamukh
787035,Gerukamukh
787051,Lilabari A/F
787052,Panigaon
787053,Ghilamara
787054,Islamgaon
787055,Dhakuakhana
787056,Pathalipam
787057,Dhemaji
787058,Machkhowa
787060,Jonai
787061,Simen Chapori
787110,Sissiborgaon
788001,Silchar
788002,Malugram
788003,Tarapur
788004,G C College
788005,Rangirkhari
788006,Link Road
788007,Vivekananda Road
788009,Rongpur
788010,Silchar REC
788011,Assam University
788013,Sonabarighat
788014,Silchar Medical College
788015,Meherpur
788025,Arunachal
788026,Srikona
788030,Udarbond
788031,Salganga
788098,Pailapool
788099,Matinagar
788101,Banskandi
788102,Dewan
788103,Lakhipur
788104,Jirighat
788106,Fulertal
788107,Joypur Rajabazar
788108,Kumbhir
788109,Kumbhirgram Airport
788110,Borkhola
788111,Dalu
788112,Derby
788113,Dwarband
788114,Dholai Bazar
788115,Narsingpur
788116,Palonghat
788117,Barjalenga
788118,Silcuri
788120,Bhaga Bazar
788121,Kabuganj Bazar
788123,Bekirpar
788126,Binnakandi Ghat
788127,Jarailtala Bazar
788150,Kalibari Bazar
788151,Hailakandi
788152,Lakshmisahar
788155,Ratanpur Road
788156,Anilgarh
788160,Jaffirband
788162,Jamira Bazar
788163,Lala
788164,Monacherra
788165,Manipur Bagan
788166,Ramkrishnanagar
788168,Rajyeswarpur
788701,Bhanga Bazaar
788709,Tillabazar
788710,Karimganj
788711,Karimganj Bazar
788712,Settlement Road
788713,Silchar Road
788719,Kayasthagram
788720,Kaliganj Bazar
788722,Nilam Bazar
788723,Baraigram
788724,Patharkandi
788725,Chandkhira
788726,Hatikhira
788727,Bazaricherra Bazar
788728,Isabeel
788734,Anipur
788735,Ratabari
788736,Dullabcherra
788737,Olivacherra
788781,Mahisashan
788801,Kalinagar
788802,Panchgram
788803,Badarpurghat
788804,Katirail
788805,Katigorah
788806,Badarpur
788815,Kalain
788816,Jalalpur
788817,Behara Bazar
790001,Bomdila
790002,Kalaktang
790003,Rupa
790101,Dirang
790103,Seijosa
790104,Tawang
790106,Lumla
790114,Bhalukpong
791003,Mechuka
791101,Basar
791102,Pasighat
791103,Hill Top
791105,Tuting
791109,Nirjuli
791110,Naharlagun
791111,Itanagar
791112,Doimukh
791113,Ram Krishna Mission
791121,Kimin
791123,Banderdewa
791125,Likabali
792056,Bordumsa
792102,Chowkham
792103,Namsai
792104,Hayuliang
792105,Mahadevpur
792111,Sunpura
792120,Changlang
792121,Jairampur
792122,Miao
792129,Deomali
792131,Longding
793001,Shillong G.P.O.
793002,Iewduh
793003,Laitumkhrah
793004,Laban
793005,Upper Shillong
793006,Rynjah
793007,Happy Valley
793008,Phudmawri
793009,Nonglyer
793010,Laitkor Peak
793011,Assam Rifles
793012,Mawpat
793014,Nongthymmai
793015,Smit
793016,Mawiong
793017,Mawlai
793018,Neigrihms
793019,Nongmynsong
793021,Madanriting
793022,Nehu
793104,Sumer
793106,Balat
793107,Bholaganj Bazar
793108,Cherrapunjee
793109,Dawki
793110,Pynursla
793112,Shella
793113,Mawsynram
793114,Mawkyrwat
793115,Sohiong
793120,Mairang
793121,Mawphlang
793150,Jowai
793160,Ladrymbai
793200,Khliehriat
793210,Lumshnong
794001,Tura
794002,Lower Chandmari
794005,Dobasipara
794101,Araimile
794103,Barengapara
794104,Fulbari
794105,Garobadha
794106,Mahendraganj
794107,Nangwalbibra
794108,Resubelpara
794109,Tikrikilla
794110,Rongjeng
794112,Mendipathar
794114,Rongra
794115,Ampati
795001,Imphal
795002,Mantripukhri
795003,Manipur University
795004,Lamphelpat
795005,Porompat
795007,Karong
795008,Singjamei
795009,Wangoi
795015,"Senapati, Manipur · 795015"
795101,Sugnu
795103,Kakching
795104,Tadubi
795106,Senapati
795107,Motbung
795112,T Waichong
795114,Pangei Yangdong
795115,Gularthol
795116,Jiribam Bazar
795117,Saikot
795118,Saikul
795122,Kalapahar
795124,Loktak Project
795126,Bishnupur
795127,Chandel
795128,Churachandpur
795129,Kangpokpi
795130,Lilong
795131,Moreh
795132,Mayang Imphal
795133,Moirang
795134,Nambol
795135,Pallel
795136,Sekmai
795138,Thoubal
795139,Singhat
795140,Tulihal
795142,Ukhrul
795144,Somdal
795145,Litan
795146,Lamsang
795148,Wangjing
795149,Yairipok
795150,Mao
796001,Aizawl
796004,Mizoram University
796005,Kulikawn
796007,Chandmary
796008,Armed Veng
796009,Vaivakawn
796012,Ramhlun
796014,Bawngkawn
796017,Zemabawk
796070,Kawnpui
796081,Kolasib
796091,Bilkhawthlir
796101,Vairengte
796111,Darlawn
796161,Thingsulthliah
796181,Serchhip
796184,N. Vanlaiphai
796186,Thenzawl
796190,Aibawk
796261,Saitual
796290,Ngopa
796310,Khawzawl
796320,S.Khawbung
796370,Lungdar
796421,Lengpui Airport
796571,Hnahthial
796691,Zotlang
796701,Lunglei MDG
796751,Tlabung
796770,Chawngte
796891,Lawngtlai
796901,Saiha
797001,Kohima
797002,Kohima Science College
797003,Kohima Village
797099,Bhandari
797101,Peren
797103,Chumukedima
797104,Chozuba
797105,Chiechama
797106,Medziphema
797107,Pfutsero
797108,Phek
797109,Tseminyu
797110,Zalukie
797111,Wokha
797113,New Nepaligaon
797114,Meluri
797115,Artc
797116,Dimapur Bazar
797117,Circular Road
797118,Signal Village
797120,P.R Hill
798601,Mokokchung
798602,Tizit
798603,Champang
798604,Mongkholemba
798612,Tuensang
798613,Chantongia
798614,Chuchuyimlang
798615,Impur
798618,Tuli
798622,Naginimora
798623,Tzudikong
798626,"Tuensang, Nagaland · 798626"
799002,Ramnagar
799003,Arundhutinagar
799004,Agartala College
799005,Abhoynagar
799006,Kunjaban
799007,Dhaleswar
799008,Khayerpur
799009,Agartala Aerodrome
799010,Agartala Secretariat
799012,Salbagan
799013,Matabari
799014,Agartala ONGC
799015,Narayanpur Bazar
799022,Tripura University
799035,Ranirbazar
799045,Birendranagar
799046,NIT Agartala
799101,Amarpur
799102,Bishalgarh
799103,Bishramganj
799104,Jatanbari
799105,Kakraban
799114,Gakulpur
799115,Melaghar
799120,Radhakishorepur
799125,Garjee
799130,Sekerkote
799131,Sonamura
799141,Jolaibari
799142,Muhuripur
799143,Manubazar
799144,Santirbazar
799145,Sabroom
799150,Rajnagar
799153,Radhanagar
799155,Beloniya
799156,Hrishyamukh
799157,Anandapur
799201,Khowai
799202,Khowai Court
799203,Kalyanpur
799204,Kulaibazar
799205,Teliamura
799207,Chebri
799210,Kamalghat
799211,Mohanpur
799212,Sidhai
799250,Dharmanagar
799251,Chandrapur
799253,Rajbari
799254,Halflongcherra
799256,Tripura Damcherra
799260,Panisagar
799261,Kadamtala
799262,Churaibari
799263,Pecharthal
799264,Kumarghat
799266,Kanchancherra
799269,Jampui
799270,Kanchanpur
799271,Dasdabazar
799275,Manughat
799277,Kailashahar
799278,Salema
799279,Paiturbazar
799280,Sonamukhi Bazar
799281,Baburbazar
799284,Sarma
799285,Kamalpur
799286,Halahali
799287,Manikbhander
799288,Kanchanbari
799289,Ambassa
799290,Fatikroy
800001,Patna G.P.O.
800002,Anisabad
800003,Kadamkuan
800004,Bankipore
800006,Mahendru
800007,Gulzarbagh
800008,Patna City
800009,Begampur
800010,Sadaquat Ashram
800011,Dighaghat
800012,Digha
800013,Patliputra
800014,B.V. College
800016,Rajendra Nagar
800020,Lohia Nagar
800024,Keshari Nagar
800025,Ashiananagar
800026,B.H.Colony
800027,New Jaganpura
801102,Belhauri
801103,Bihta
801104,Bikram
801105,Khagaul
801108,Maner
801109,Naubatpur
801110,Paliganj
801111,Sadisopur
801112,Lai
801113,Neora
801301,Ekangersarai
801302,Hilsa
801303,Islampur
801304,Karaipersurai
801305,Nagarnausa
801306,Telhara
801307,Bhathar
801503,Danapur Cantt
801505,Phulwarisharif
802101,Buxar
802102,Buxar Jail
802103,Buxar Gajadhar Ganj
802111,Arak
802112,Brahampur
802113,Barkarajpur
802114,Chausa
802115,Chaugai
802116,Churamanpur
802117,Dhansoi
802118,Dulahpur
802119,Dumraon
802120,Dumari
802122,Hitawarajpur
802123,Itarhi
802125,Kesath
802126,Koran Sarai
802127,Murar
802128,Manoharpur
802129,Nawanagar
802130,Nimej
802131,Niazipur
802132,Noan
802133,Purana Bhojpur
802134,Raghunathpur
802135,Simari
802152,Bihia
802154,Chaurasta Bihia
802155,Dalippur
802156,Dhamar
802157,Gajrajganj
802158,Jagdishpur
802159,Jitaura
802160,Koilwar
802161,Narhi Chandi
802162,Nawada Ben
802163,Naya Mohamad  Pur
802164,Sandesh
802165,Shahpurpatti
802166,Umraonganj
802183,Gaudarh Rudranagar
802201,Agiaon
802202,Agiaon Bazar
802203,Garhani
802204,Hasan Bazar
802205,Karath
802206,Kasap
802207,Piru
802208,Sahar
802209,Tarari
802210,Udawant Nagar
802211,Babhnaul
802212,Bikramganj
802213,Dinara
802214,Gorari
802215,Garh Nokha
802216,Koath
802217,Meari Bazar
802218,Natwar
802219,Rajpur
802220,Sanjhauli
802221,Surajpura
802222,Khutahan
802223,Charpokhari
802226,Dawath
802301,Arrah
802302,Anaith
802311,Barahara
802312,Chandawa
802313,Gunari
802314,Kayamnagar
802316,Sinha
802351,Benwalia
802352,Akhagaon
803101,Biharsharif
803107,Asthawan
803108,Chandi
803110,Harnaut
803111,Nalanda
803113,Nursarai
803114,Parwalpur
803115,Pawapuri
803116,Rajgir
803117,Silao
803118,Sohsarai
803119,Rahui
803121,Ordnance Factory Rajgir
803201,Fatwa
803202,Khushrupur
803203,Alawalpur
803211,Athmalgola
803212,Bakhtiyarpur
803213,Barh
803214,Barh Rs
803215,NTPC Barh
803216,Ramchandrapur
803221,Pandarak
803301,Hathidah
803302,Mokama
803303,Mokamaghat
803306,Samyagarh
803307,Bhadaur
804401,Arwal
804402,Baidrabad
804403,Belaganj
804404,Chakand
804405,Dharaut
804406,Ghosi
804407,Hulashganj
804408,Jehanabad
804417,Jehanabad R.S.
804418,Kako
804419,Karpi
804421,Kurtha
804422,Makhdumpur
804423,Nagla Kinger
804424,Paibigha
804425,Sakurabad
804426,S.P Imamganj
804427,Tehta
804428,Usari
804429,Nehalpur
804432,Bandhuganj
804435,Main
804451,Hazrat Sain
804452,Mashaurhi
804453,Punpun
804454,Nadaul
805101,Dhamul
805102,Govindpur
805103,Hasua
805104,Kadirganj
805105,Katrisarai
805106,Kawakol
805107,Kosi
805108,Lalbigha
805109,Nardiganj
805110,Nawadha
805111,Babhnaur
805112,Parnawada
805121,Nemdarganj
805122,Nurhat
805123,Orhanpur
805124,Pakaribarwan
805125,Rajauli
805126,Rajhat
805127,Sirdala
805128,Tarwan
805129,Tungi
805130,Warisaliganj
805131,Wazirganj
805132,Dumrawan
805141,Roh
811101,Barbigha
811102,Mehus
811103,Nimi
811104,Sarmera
811105,Sheikhpura
811106,Surajgaraha
811107,Sirari
811112,Piri Bazar
811201,Munger
811202,Basudeopur
811211,Bariarpur
811212,Dharhara
811213,Haweli Kharagpur
811214,Jamalpur
811301,Aliganj
811302,Barhiya
811303,Chakai
811304,Chewara
811305,Gidhaur
811307,Jamui
811308,Jhajha
811309,Kajra
811310,Kiul-rs
811311,Lakhisarai
811312,Laxmipur
811313,Mallehpur
811315,Sikandra
811316,Simultala
811317,Khaira
812001,Bhagalpur
812002,Bhagalpur City
812003,Barari
812004,Champanagar
812005,Mirjanhat
812006,Nathnagar
813101,Amarpur
813103,Barahat
813104,Bounsi
813105,Jagdishpur
813106,Katoria
813107,Rajoun
813108,Sahkund
813109,Punsia
813110,Panjwara
813201,Asarganj
813202,Belhar
813203,Kahalgaon
813204,Ekchari
813205,Ghogha
813206,Ishipur
813207,Khesar
813208,Mirzachowki
813209,Pripainti
813210,Sabour
813211,Shambhuganj
813212,Sangrampur
813213,Sultanganj
813214,S.T.P. Kahalgaon
813221,Tarapur
813222,Mathurapur
814101,Dumka
814102,Ramgarah
814103,Kathikund
814110,Shivpahar
814112,B.Deoghar
814113,Deoghar College
814116,Satsang
814118,Basukinathdham
814119,Kurwa
814120,Ghormara
814131,Chandan
814141,Jarmundi
814142,Jasidih
814143,Kunda
814144,Massanjore
814145,Nonihat
814146,Palojori
814147,Pathergama
814148,Raghunathpur
814149,Sarath
814150,Sarwan
814151,Saraiyahat
814152,Rohani
814153,Poraiyahat
814154,Mahgama
814155,Basantrai
814156,Sarouni Bazar
814157,Dehijore
814158,Guhiajori
814160,Meharma
814165,Lalmatia Colliery
814166,Fatehpur
814167,Ranga Masalia
815351,Jamtara
815352,Karmatar
815353,Madhupur
815354,Mihijam
815355,Nala
815357,Karogram
815359,Kundahit
816101,Barharwa
816102,Barhait
816103,Benagaria
816104,Hiranpur
816105,Kotalpokhar
816106,Maheshpur Raj
816107,Pakur
816108,Rajmahal
816109,Sahibganj
816110,Pathna
816115,Sakrigali Ghat
816116,Tinpahar RS
816117,Pakuria
816118,Shikaripara
816120,Borio
816129,Taljhari
821102,Bhagwanpur S.O (Kaimur (Bhabua))
821103,Chainpur S.O (Kaimur (Bhabua))
821104,Chenari
821105,Durgawati
821106,Hatta S.O (Kaimur (Bhabua))
821107,Kargahar
821108,Kudra
821109,Mohania
821110,Ramgarh S.O (Kaimur (Bhabua))
821111,Sheosagar
821112,Kochas
821113,Takia Bazar
821301,Akorhi Bazar
821302,Amjhore Camp
821303,Banjari
821304,Baulia
821305,Dalmianagar
821306,Darihat
821307,Dehri-on-sone
821308,Indrapuri
821309,Kachhwa
821310,Nasriganj
821311,Rohtas
821312,Tilouthu
822111,Barwadih
822112,Bhawnathpur
822114,Garhwa
822119,Mahuwadand
822124,Rehala
822125,Ranka Raj
822128,Ramna
822129,Bhawnathpur TownShip
822132,Bishrampur
822133,Meral
822134,Manjhiaon
823001,Gaya
823002,Gaya R.S
823003,Buniyad Ganj
823004,Civil Aerodram
823311,Atri
824116,Anti
824118,Guraru Mills
824201,Barachatti
824205,Gurua
824206,Imamganj
824207,Konch
824209,Paraiya
824210,Raniganj
824211,Sherghati
824217,Bankey Bajar
824219,Amas
824220,Dobhi
824221,Dumaria
824232,Fatehpur
824233,Khizersarai
824234,Magadh University
824235,Mow
824236,Tekari
824237,Cherki
825101,Chittarpur
825102,Dhori
825103,Simaria
825314,Ghatotand
825315,Konardam
825321,Tandwa
825325,Kedla
825326,Tapin
825330,Topa Coliery
825401,Chatra
825403,Jori
825404,Pratappur
825408,Itkhori
826004,Indian School Of Mines
827001,Bokaro Steel City
827003,Sector- III
827004,Sector- IV
827006,Sector-VI
827009,Sector- IX
827010,B.S.City R.S.
827012,Marafari Colony
827013,Chas
827014,Balidih
827302,Kasmar
828101,Bansjora
828103,Bhelatand
828104,Bhuli
828106,Dhansar
828107,Domgarh
828108,Fri
828110,Jealgora
828111,Jharia
828112,Jamadoba
828113,Katrasgarh
828114,Katras Bazar
828115,Khasjeena Gora
828116,Kusunda
828117,Kustore
828119,Patherdih
828120,Motinagar
828121,Sijua
828122,Sindri
828123,S.I.T.
828124,A.C.C. Colony
828125,Sonardih
828126,Sudamdih
828128,Tundoo
828129,Moonidih
828130,B.Polytechnic
828131,Lodna
828132,Patherdih Coal Washery
828133,Bhulan Bararee
828134,Chandan Kiyari
828135,Chasnalla
828201,Baliapur
828202,Chirkunda
828203,Kumardhubi
828204,Mugma
828205,Nirsa Chatti
828206,Panchet Dam
828207,Maithon Dam
828301,Bhaga
828302,Bhowra
828303,Bhojudih
828304,Malkera
828305,Mohuda
828306,Nawagarh
828307,Nudkhurkee
828309,Jitpur
828401,Gomoh
828402,Topchanchi
828403,Chandrapura
828404,Dugdha Coal washery
829101,Argada
829102,Barkakana
829103,Barkakana NTS
829104,Bermo
829105,Bhadaninagar
829106,Bhurkunda Bazar
829107,Bokaro Thermal
829108,Giddi A
829109,Giddi C
829110,Gola
829111,Gomia
829112,I.E.Gomia
829113,Jarangdih Colliery
829114,Jaridih Bazar
829116,Kathara
829117,Marar
829118,Patratu
829119,Patratu TPS
829121,Peterbar
829122,Ramgarh Cantt
829123,Right Bank Tenughat
829125,Sayal
829126,Sounda C
829127,Sunday Bazar
829128,Swang Colliery
829129,Tenughat Dam
829130,Prc
829132,Bhandaridah
829133,Sounda D
829134,Sarubera
829135,Bhurkunda
829143,Balkudra
829144,Phusro Bazar
829149,T.T.P.S.Lalpania
829150,Ramgarh Project
829201,Bachra
829202,Balumath
829203,Chandwa
829204,Chhipadohar
829205,Khalari
829206,Latehar Hsgii
829207,Latehar Rsso
829208,Mc. Cluskiganj
829209,Ray
829210,Dakra Colliery
829301,Jaina
831001,Jamshedpur
831002,Tatanagar
831003,Golmuri
831004,Telco Works
831005,Kadma
831006,Jugsalai
831007,Burma Mines
831009,Agrico
831011,Sonari
831012,Mango
831015,Gobindpur Housing Colony
831016,Rahargora
831017,Baridih Colony
831019,Birsanagar
831020,Pardih
832101,Baharagora
832102,Jadugoda Mines
832103,Moubhandar
832104,Mosabani Mines
832105,Patamda
832107,Sundarnagar
832111,Narwa Mines
832112,Boram
832301,Chakulia
832302,Dhalbhumgarh
832303,Ghatsila
832304,Mahulia
834001,Ranchi G.P.O.
834002,Doranda
834003,Hatia
834004,Dhurwa
834005,Hehal
834006,Kanke
834008,Ranchi University
834009,Ranchi Medical College
834011,Krishnapuri S O
835101,Chotamuri
835102,Silli
835103,Tatisilway
835201,Bano
835202,Bero
835203,Bharno
835204,Bundu
835205,Brambe
835206,Chainpur
835207,Gumla
835208,Ghaghra
835209,Karra
835210,Khunti
835211,Kolebira
835212,Kurdeg
835213,Kuru
835214,Mandar
835215,Mesra
835216,Murhu
835217,Neori Vikas Vidyalaya
835218,Netarhat
835219,Ormanjhi
835220,Palkot
835221,Tupudana
835222,Ratu
835223,Simdega
835225,Tamar
835226,Thethaitangar
835227,Torpa
835228,Biru
835229,Basia
835230,Noadih
835231,Bishunpur
835232,Nawagarh
835233,Toto
835234,Govindpur
835235,Gotra
835301,Itki
835302,Lohardaga
835303,Piskanagri
835325,Nagjua
841101,Sonepur
841201,Bareja
841202,Basant
841203,Chainpur
841204,Chainwa
841205,Daudpur
841206,Dayalpur
841207,Dighwara
841208,Ekma
841209,Fulwaria Tajpur
841210,Gangpur Siswan
841211,Gultenganj
841212,Jogia
841213,Kopa Samhota
841214,Kopa Bazar
841215,Maker
841216,Naraon
841217,Nayagaon
841218,Paiga
841219,Parsa
841220,Parsagarh
841221,Sitalpur
841222,Sutihar
841223,Mohamadpur
841224,Panditpur
841225,Pratapur
841226,Siwan
841227,Gaushalaroad Siwan
841231,Andar
841232,Barhria
841233,Daronda
841234,Darauli
841235,Done
841236,Hasanpura
841237,Hussainganj
841238,Mahrajganj
841239,Mairwa
841240,Mahuwal Mahal
841242,Paterhi
841243,Sahpur
841244,Takipur
841245,Zeradei
841286,Bakerganj
841287,Asaon
841301,Chapra
841302,Purwari Telpa
841305,Revelganj
841311,Garkha
841312,Gariba Tola
841313,Manjhi
841316,Naini
841401,Amnour
841402,Aphar
841403,Baniapur
841404,Bagaura
841405,Barauli
841406,Basantpur
841407,Bishunpura
841408,Bhagwanpur Hat
841409,Dighwdubauli
841410,Dumarshan Bangra
841411,Ishuwapur
841412,Jalalpur Bazar
841413,Jamobazar
841414,Khaira
841415,Khodaibagh
841416,Kishunpura
841417,Masrakh
841418,Marhowrah
841419,Mirzapur
841420,Rajapatti
841421,Sarhwara
841422,Sahajitpur
841423,Sidhwalia
841424,Taraiya
841425,Bathubazar
841426,Bhore
841427,Garhmanjha
841428,Gopalganj
841434,Goreakothi
841435,Guthni
841436,Hathwa
841437,Kateya
841438,Mirganj
841439,Mustfabad
841441,Baghibazar
841442,Nagra
841443,Gaura
841446,Narendrapur
841460,Bhatha Sonho
841501,Kuchaikote
841502,Khujhwa
841503,Nechwajalapur
841504,Raghunathpur
841505,Sasamusa
841506,Tarwara
841507,Mora
841508,Bijaipur
841509,Gabhirar
842001,Muzaffarpur
842002,Ramna
842003,M.I.T.
842004,Umanagar
842005,M.I.C.
843101,Bakhra
843102,Bariarpur
843103,Bochaha
843104,Chandanpatti
843105,Dholi
843106,Gidha
843107,Geyaspur
843109,Kanti
843110,Kumar Bajitpur
843111,Motipur
843112,Paroo
843113,Patahi
843114,Patepur
843115,Piar
843117,Rampur Hari
843118,Sarfuddinpur
843119,Silout
843120,Deoria
843121,D.A.College
843122,Hardi
843123,Jaintpur Estate
843124,Kathaiya
843125,Kurnowl
843126,Saraiya Factory
843127,Birihma Bazar
843128,Minapur
843129,Narma
843130,Kanti T.P.S.
843301,Sitamarhi
843302,Sitamarhi Bazar
843311,Athri
843312,Aurai
843313,Bairgania
843315,Barharwa
843316,Belsand
843317,Bhutahi
843318,Budhnagra Deorhi
843319,Choraut
843320,Janakpur Road
843321,Katra
843322,Majhaulia Estate
843323,Manikchowk
843324,Parihar
843325,Parsauni
843326,Raipur
843327,Riga
843328,Runnisaidpur
843330,Sonbersa
843331,Sursand
843332,Majorganj
843333,Nanpur
843334,Piprarhi
843360,Jajuar
844101,Hajipur
844102,Hajipur Ind.Area
844103,Anzanpeer Chok
844111,Aniruddha Belsar
844112,Baghi
844113,Balukaram
844114,Bhagwanpur
844115,Chaksikandar
844116,Dumari
844117,Dharhara
844118,Goraul
844119,Ghataro
844120,Kurhani
844121,Lalganj
844122,Mahuwa
844123,Prataptand
844124,Rajapakar
844125,Sarai
844127,Turki
844128,Vaishali
844501,Basudeopur Chandel
844502,Bidupur Rs
844503,Bidupur Bazar
844504,Desari
844505,Jhandaha
844506,Mahnar
844507,Mahnar Road Rs
844508,Raghopur
844509,Sahdei Buzurg
845301,Adapur
845302,Chauradano
845303,Ghora Sahan
845304,Kundwa Chainpur
845305,Raxaul
845315,Bhelwa Circle
845401,Motihari
845406,Rajepur Champaran
845411,Areraj
845412,Bara Chakia
845413,Bakarpur Jagat
845414,Chaita
845415,Chiraiya
845416,Damodarpur
845417,Dariapur
845418,Dhaka
845419,Gobindganj
845420,Gulwara Madhuban
845422,Harsiddhi
845423,Hussaini
845424,Kesharia
845425,Malahi
845426,Mehsi
845427,Pachpakari
845428,Pakari Dayal
845429,Pipra Factory
845430,Phenhara
845431,Raghunathpur Bazar
845432,Rajpur
845433,Ramgahrwa
845434,Sangrampur
845435,Semra
845436,Tetaria Factory
845440,Jaitapur Laukaria
845456,Sugauli
845457,Patahi
845458,Manguraha
846001,Laheriasarai
846002,S.H.M.C
846003,D.M.C.
846004,Darbhanga
846005,Postal Traning Centre
846006,Subhankarpur
846007,Saramohanpur
846009,Laxmisagar
847101,Anandpur
847102,Basaith Chandpura
847103,Benipur
847104,Bharwara
847105,Baheri
847106,Kansi Simri
847107,Keotsa Baruari
847108,Narahiya
847109,Tulapatganj
847115,Muria
847121,Keoti Ranway
847122,Bisfi
847123,Singhwara
847201,Bahera
847203,Biraul
847204,Bishnupur
847211,Madhubani
847212,Bhowara
847213,Mdb. Bara Bazar
847214,M G Bazar
847215,R.K.Collage
847222,Arerhat
847223,Benipatti
847225,Basopatti
847226,Jaynagar
847227,Khutauna
847228,Khajauli
847229,Kaluahi
847230,Khirhar
847231,Lohat
847232,Ladania
847233,Nehra
847234,Pandaul
847235,Rajnagar
847236,Rampatti
847238,Rahika
847239,Sakri
847240,Umgaon kothi
847301,Hayaghat Bilashpur
847302,Jalley
847303,Jogiara
847304,Kamtaul
847305,Madhwapur
847306,Pindaruch
847307,Ratanpur
