pincode,bank_branches_per_lakh,deposits_per_capita
416519,11.6,570000.0
416520,11.6,570000.0
416521,11.6,570000.0
416522,11.6,570000.0
416523,11.6,570000.0
416524,11.6,570000.0
416525,11.6,570000.0
416526,11.6,570000.0
416527,11.6,570000.0
416528,11.6,570000.0
416529,11.6,570000.0
416531,11.6,570000.0
416534,11.6,570000.0
416549,11.6,570000.0
416551,11.6,570000.0
416552,11.6,570000.0
416601,11.6,570000.0
416602,11.6,570000.0
416604,11.6,570000.0
416605,11.6,570000.0
416606,11.6,570000.0
416608,11.6,570000.0
416609,11.6,570000.0
416610,11.5,570000.0
416611,11.6,570000.0
416612,11.9,570000.0
416613,11.5,570000.0
416614,11.4,570000.0
416615,11.5,570000.0
416616,11.4,570000.0
416620,11.5,570000.0
416623,11.5,570000.0
416626,11.5,570000.0
416628,11.6,570000.0
416630,11.5,570000.0
416632,11.6,570000.0
416701,11.4,570000.0
416702,11.5,570000.0
416703,11.5,570000.0
416704,11.5,570000.0
416705,11.6,570000.0
416707,11.6,570000.0
416709,11.4,570000.0
416712,11.5,570000.0
416713,11.4,570000.0
416801,11.6,570000.0
416803,11.6,570000.0
416804,11.5,570000.0
416805,12.2,570000.0
416806,11.3,570000.0
416807,11.2,570000.0
416810,11.3,570000.0
416811,11.5,570000.0
416812,11.6,570000.0
416813,11.1,570000.0
421002,11.2,570000.0
421004,11.2,570000.0
421005,11.4,570000.0
421101,11.2,570000.0
421202,11.3,570000.0
421203,11.6,570000.0
421204,11.5,570000.0
421301,11.3,570000.0
421303,11.4,570000.0
421305,11.2,570000.0
421306,11.3,570000.0
421308,11.3,570000.0
421311,11.4,570000.0
421401,11.1,570000.0
421402,11.0,570000.0
421403,11.5,570000.0
421501,12.1,570000.0
421502,12.1,570000.0
421505,12.0,570000.0
421506,11.9,570000.0
421601,11.6,570000.0
421602,11.9,570000.0
421603,12.7,570000.0
421605,12.6,570000.0
422002,12.6,570000.0
422004,12.7,570000.0
422005,12.5,570000.0
422006,12.5,570000.0
422007,12.6,570000.0
422008,12.7,570000.0
422010,12.8,570000.0
422011,12.9,570000.0
422012,13.0,570000.0
422013,12.9,570000.0
422101,13.0,570000.0
422102,13.0,570000.0
422103,13.1,570000.0
422104,12.9,570000.0
422105,13.1,570000.0
422112,13.1,570000.0
422113,13.1,570000.0
422201,13.1,570000.0
422202,13.1,570000.0
422203,13.1,570000.0
422204,13.1,570000.0
422205,13.3,570000.0
422206,13.4,570000.0
422207,13.4,570000.0
422208,13.4,570000.0
422209,13.4,570000.0
422210,13.4,570000.0
422211,13.4,570000.0
422212,13.4,570000.0
422213,13.4,570000.0
422214,13.4,570000.0
422215,12.7,570000.0
422221,12.6,570000.0
422222,12.6,570000.0
422301,12.7,570000.0
422302,12.7,570000.0
422303,12.7,570000.0
422304,12.3,570000.0
422305,12.6,570000.0
422306,12.2,570000.0
422308,12.6,570000.0
422401,12.8,570000.0
422402,12.8,570000.0
422403,12.9,570000.0
422502,12.8,570000.0
422606,12.8,570000.0
423101,12.8,570000.0
423102,12.8,570000.0
423104,12.8,570000.0
423105,12.8,570000.0
423106,12.8,570000.0
423108,12.7,570000.0
423110,12.9,570000.0
423111,13.0,570000.0
423117,12.9,570000.0
423201,12.8,570000.0
423202,12.9,570000.0
423203,12.6,570000.0
423204,12.6,570000.0
423205,12.6,570000.0
423206,12.8,570000.0
423208,12.7,570000.0
423212,10.0,570000.0
423213,10.0,570000.0
423301,10.1,570000.0
423302,10.1,570000.0
423303,10.3,570000.0
423401,10.1,570000.0
423402,9.9,570000.0
423403,10.6,570000.0
423501,10.6,570000.0
423502,10.6,570000.0
423701,10.6,570000.0
423702,10.6,570000.0
423703,10.6,570000.0
424001,10.5,570000.0
424002,10.5,570000.0
424004,10.5,570000.0
424005,10.4,570000.0
424006,10.0,570000.0
424101,10.2,570000.0
424102,9.9,570000.0
424103,9.7,570000.0
424104,10.0,570000.0
424105,10.1,570000.0
424106,10.1,570000.0
424107,9.7,570000.0
424108,10.1,570000.0
424109,10.1,570000.0
424119,9.4,570000.0
424201,10.1,570000.0
424202,9.9,570000.0
424203,10.1,570000.0
424204,10.0,570000.0
424205,10.1,570000.0
424206,10.2,570000.0
424207,10.3,570000.0
424208,10.3,570000.0
424301,10.5,570000.0
424302,10.4,570000.0
424303,10.3,570000.0
424304,10.2,570000.0
424305,10.1,570000.0
424306,10.2,570000.0
424307,10.0,570000.0
424308,10.3,570000.0
424309,10.4,570000.0
424310,10.2,570000.0
424311,10.3,570000.0
424318,10.3,570000.0
425001,10.4,570000.0
425002,10.5,570000.0
425003,10.5,570000.0
425004,10.4,570000.0
425101,10.3,570000.0
425102,9.9,570000.0
425103,9.9,570000.0
425104,9.8,570000.0
425105,10.0,570000.0
425107,9.6,570000.0
425108,9.5,570000.0
425109,10.1,570000.0
425110,10.3,570000.0
425111,11.0,570000.0
425112,10.9,570000.0
425113,10.8,570000.0
425114,10.9,570000.0
425115,11.1,570000.0
425201,10.8,570000.0
425203,10.8,570000.0
425301,10.5,570000.0
425302,10.7,570000.0
425303,10.7,570000.0
425304,10.5,570000.0
425305,11.3,570000.0
425306,10.5,570000.0
425307,10.7,570000.0
425308,9.9,570000.0
425309,9.8,570000.0
425310,10.1,570000.0
425311,10.2,570000.0
425327,10.3,570000.0
425401,10.4,570000.0
425402,10.2,570000.0
425403,10.2,570000.0
425404,10.1,570000.0
425405,10.1,570000.0
425406,10.1,570000.0
425407,11.0,570000.0
425408,11.0,570000.0
425410,11.1,570000.0
425411,10.8,570000.0
425412,11.1,570000.0
425413,10.9,570000.0
425414,10.9,570000.0
425415,10.6,570000.0
425416,10.8,570000.0
425417,10.5,570000.0
425418,10.2,570000.0
425419,10.7,570000.0
425420,11.2,570000.0
425421,10.4,570000.0
425422,10.3,570000.0
425423,10.8,570000.0
425424,10.6,570000.0
425426,10.9,570000.0
425427,10.5,570000.0
425428,10.5,570000.0
425432,10.7,570000.0
425442,10.5,570000.0
425444,9.8,570000.0
425452,9.9,570000.0
425501,9.3,570000.0
425502,9.6,570000.0
425503,11.4,570000.0
425504,9.9,570000.0
425505,8.8,570000.0
425506,8.8,570000.0
425507,8.8,570000.0
425508,9.9,570000.0
425524,9.9,570000.0
431004,8.8,570000.0
431006,7.8,570000.0
431007,10.7,570000.0
431008,10.7,570000.0
431009,10.8,570000.0
431010,10.9,570000.0
431101,10.4,570000.0
431102,10.3,570000.0
431103,10.5,570000.0
431104,10.5,570000.0
431105,10.6,570000.0
431107,10.7,570000.0
431109,10.6,570000.0
431110,10.6,570000.0
431111,10.7,570000.0
431112,10.7,570000.0
431113,10.9,570000.0
431114,10.6,570000.0
431115,10.8,570000.0
431116,10.7,570000.0
431117,10.7,570000.0
431118,10.8,570000.0
431120,10.7,570000.0
431121,10.6,570000.0
431132,10.6,570000.0
431133,10.7,570000.0
431134,10.7,570000.0
431135,10.6,570000.0
431136,10.7,570000.0
431137,10.6,570000.0
431147,10.6,570000.0
431148,10.5,570000.0
431150,10.5,570000.0
431151,10.5,570000.0
431154,10.5,570000.0
431202,10.5,570000.0
431203,10.5,570000.0
431204,10.5,570000.0
431205,10.5,570000.0
431206,10.6,570000.0
431207,10.8,570000.0
431208,10.7,570000.0
431209,10.7,570000.0
431211,10.5,570000.0
431212,10.7,570000.0
431213,10.5,570000.0
431214,10.6,570000.0
431215,10.6,570000.0
431401,10.5,570000.0
431402,10.5,570000.0
431501,10.5,570000.0
431502,10.4,570000.0
431503,10.4,570000.0
431504,10.3,570000.0
431505,10.4,570000.0
431506,10.4,570000.0
431507,10.3,570000.0
431508,10.5,570000.0
431509,10.6,570000.0
431510,10.6,570000.0
431511,10.6,570000.0
431512,10.6,570000.0
431513,10.7,570000.0
431514,11.0,570000.0
431516,10.9,570000.0
431521,10.8,570000.0
431522,11.1,570000.0
431536,10.9,570000.0
431537,11.0,570000.0
431540,10.4,570000.0
431541,10.3,570000.0
431542,10.3,570000.0
431603,10.4,570000.0
431604,10.4,570000.0
431606,10.5,570000.0
431701,10.4,570000.0
431702,10.4,570000.0
431703,10.4,570000.0
431704,10.8,570000.0
431705,10.9,570000.0
431707,10.7,570000.0
431708,10.9,570000.0
431709,10.8,570000.0
431710,10.8,570000.0
431711,10.8,570000.0
431712,10.9,570000.0
431713,10.9,570000.0
431714,10.9,570000.0
431715,10.9,570000.0
431716,8.8,570000.0
431717,10.9,570000.0
431718,11.0,570000.0
431719,11.1,570000.0
431720,11.0,570000.0
431721,9.9,570000.0
431722,11.0,570000.0
431723,11.0,570000.0
431731,11.0,570000.0
431736,11.1,570000.0
431741,9.0,570000.0
431742,10.1,570000.0
431743,9.9,570000.0
431745,11.1,570000.0
431746,8.8,570000.0
431750,12.1,570000.0
431801,12.1,570000.0
431802,12.1,570000.0
431803,12.1,570000.0
431804,12.0,570000.0
431805,12.1,570000.0
431807,12.3,570000.0
431808,12.3,570000.0
431809,12.5,570000.0
431810,12.3,570000.0
431811,12.5,570000.0
440002,12.3,570000.0
440003,12.0,570000.0
440005,12.1,570000.0
440006,12.1,570000.0
440007,12.0,570000.0
440008,11.6,570000.0
440012,12.2,570000.0
440013,12.1,570000.0
440014,12.0,570000.0
440016,12.1,570000.0
440017,12.1,570000.0
440018,12.2,570000.0
440019,12.2,570000.0
440020,12.2,570000.0
440022,12.1,570000.0
440023,11.9,570000.0
440024,12.0,570000.0
440025,12.2,570000.0
440026,12.2,570000.0
440027,12.2,570000.0
440030,12.2,570000.0
440032,11.6,570000.0
440033,12.6,570000.0
440034,12.6,570000.0
440035,12.6,570000.0
440036,12.7,570000.0
440037,12.6,570000.0
441001,13.0,570000.0
441101,12.7,570000.0
441102,12.6,570000.0
441103,12.6,570000.0
441104,12.5,570000.0
441105,12.7,570000.0
441106,12.5,570000.0
441107,12.5,570000.0
441108,12.5,570000.0
441109,12.5,570000.0
441110,12.5,570000.0
441111,12.5,570000.0
441112,12.5,570000.0
441113,12.3,570000.0
441122,12.3,570000.0
441123,12.3,570000.0
441201,12.3,570000.0
441202,12.3,570000.0
441203,12.3,570000.0
441204,12.3,570000.0
441205,12.7,570000.0
441206,52.7,570000.0
441207,41.3,570000.0
441208,46.5,570000.0
441209,56.0,570000.0
441210,49.4,570000.0
441212,35.8,570000.0
441214,37.5,570000.0
441215,45.2,570000.0
441217,46.2,570000.0
441221,50.7,570000.0
441222,46.6,570000.0
441223,37.1,570000.0
441224,49.2,570000.0
441225,36.8,570000.0
441226,46.7,570000.0
441301,48.3,570000.0
441302,51.1,570000.0
441303,45.9,570000.0
441304,48.5,570000.0
441305,49.2,570000.0
441306,48.0,570000.0
441401,52.7,570000.0
441404,42.8,570000.0
441501,38.8,570000.0
441502,45.4,570000.0
441802,45.2,570000.0
441803,55.7,570000.0
441805,52.2,570000.0
441809,33.5,570000.0
441903,37.9,570000.0
441904,49.0,570000.0
441905,42.0,570000.0
441906,48.3,570000.0
441907,48.4,570000.0
441908,50.3,570000.0
441909,41.2,570000.0
441910,46.3,570000.0
441912,47.3,570000.0
441913,47.1,570000.0
441914,49.4,570000.0
441915,41.1,570000.0
441924,48.7,570000.0
442001,46.6,570000.0
442003,51.3,570000.0
442101,39.7,570000.0
442102,39.4,570000.0
442104,50.4,570000.0
442105,50.2,570000.0
442106,44.7,570000.0
442111,45.4,570000.0
442201,46.9,570000.0
442202,41.9,570000.0
442203,39.8,570000.0
442301,49.5,570000.0
442302,38.2,570000.0
442303,43.9,570000.0
442304,34.7,570000.0
442305,45.5,570000.0
442306,43.0,570000.0
442307,46.2,570000.0
442401,37.2,570000.0
442402,40.5,570000.0
442403,48.7,570000.0
442404,43.0,570000.0
442406,42.0,570000.0
442501,48.9,570000.0
442502,50.5,570000.0
442503,49.3,570000.0
442504,49.5,570000.0
442505,44.5,570000.0
442507,48.4,570000.0
442603,45.4,570000.0
442604,45.4,570000.0
442605,45.5,570000.0
442606,45.5,570000.0
442701,45.4,570000.0
442702,45.5,570000.0
442703,45.3,570000.0
442704,45.4,570000.0
442705,43.8,570000.0
442707,40.2,570000.0
442709,46.6,570000.0
442710,46.7,570000.0
442901,45.5,570000.0
442902,42.8,570000.0
442903,48.5,570000.0
442904,45.2,570000.0
442905,41.4,570000.0
442906,46.9,570000.0
442907,45.5,570000.0
442908,45.1,570000.0
442914,45.1,570000.0
442916,46.9,570000.0
442917,46.9,570000.0
442918,46.9,570000.0
444001,46.9,570000.0
444002,46.9,570000.0
444003,46.9,570000.0
444004,46.9,570000.0
444005,46.9,570000.0
444006,46.9,570000.0
444101,46.9,570000.0
444102,45.2,570000.0
444103,45.2,570000.0
444104,45.1,570000.0
444105,45.1,570000.0
444106,45.2,570000.0
444107,46.8,570000.0
444108,46.1,570000.0
444109,46.1,570000.0
444110,45.1,570000.0
444111,45.5,570000.0
444117,45.5,570000.0
444126,46.9,570000.0
444302,46.9,570000.0
444311,45.5,570000.0
444401,43.6,570000.0
444402,45.2,570000.0
444403,45.2,570000.0
444404,46.9,570000.0
444405,18.1,570000.0
444407,20.7,570000.0
444409,17.9,570000.0
444501,17.8,570000.0
444502,18.8,570000.0
444503,15.1,570000.0
444504,24.3,570000.0
444505,19.1,570000.0
444506,23.6,570000.0
444507,17.6,570000.0
444510,18.2,570000.0
444511,18.8,570000.0
444603,16.5,570000.0
444604,20.4,570000.0
444605,19.4,570000.0
444606,21.9,570000.0
444607,19.1,570000.0
444701,17.1,570000.0
444702,20.2,570000.0
444704,19.7,570000.0
444705,20.4,570000.0
444706,24.7,570000.0
444707,23.0,570000.0
444708,23.6,570000.0
444709,19.9,570000.0
444710,19.7,570000.0
444711,21.3,570000.0
444717,32.5,570000.0
444719,24.5,570000.0
444720,26.2,570000.0
444723,24.1,570000.0
444801,23.8,570000.0
444802,23.8,570000.0
444803,24.0,570000.0
444804,24.5,570000.0
444805,32.0,570000.0
444806,17.7,570000.0
444807,17.4,570000.0
444808,21.6,570000.0
444809,22.4,570000.0
444810,35.1,570000.0
444813,21.7,570000.0
444901,31.4,570000.0
444902,23.7,570000.0
444903,22.0,570000.0
444904,21.8,570000.0
444905,26.6,570000.0
444907,24.1,570000.0
444908,24.5,570000.0
445001,27.6,570000.0
445002,23.5,570000.0
445101,22.9,570000.0
445102,23.7,570000.0
445103,22.6,570000.0
445105,23.7,570000.0
445106,17.7,570000.0
445109,17.6,570000.0
445110,23.3,570000.0
445201,23.8,570000.0
445202,29.3,570000.0
445203,24.2,570000.0
445204,23.8,570000.0
445205,29.1,570000.0
445206,23.1,570000.0
445207,23.4,570000.0
445209,21.5,570000.0
445210,23.3,570000.0
445211,17.6,570000.0
445215,17.7,570000.0
445216,22.9,570000.0
445230,23.1,570000.0
445301,23.7,570000.0
445302,23.8,570000.0
445303,21.3,570000.0
445304,21.0,570000.0
445305,23.2,570000.0
445306,22.0,570000.0
445307,21.7,570000.0
445308,21.7,570000.0
445323,37.8,570000.0
445401,37.9,570000.0
445402,37.6,570000.0
450001,40.2,155068.0
450051,37.1,155068.0
450110,33.3,155068.0
450112,40.1,155068.0
450114,39.6,155068.0
450116,48.8,155068.0
450117,43.2,155068.0
450119,48.5,155068.0
450221,41.6,155068.0
450331,38.2,155068.0
450332,37.0,155068.0
450337,43.4,155068.0
450445,36.2,155068.0
450551,27.4,155068.0
450661,42.1,155068.0
450771,48.8,155068.0
450881,39.9,155068.0
450991,37.9,155068.0
451001,41.1,155068.0
451111,48.7,155068.0
451113,33.3,155068.0
451115,29.4,155068.0
451220,39.2,155068.0
451221,25.6,155068.0
451224,43.1,155068.0
451225,41.9,155068.0
451228,42.2,155068.0
451331,41.4,155068.0
451332,33.1,155068.0
451335,36.8,155068.0
451441,41.6,155068.0
451442,48.7,155068.0
451447,25.1,155068.0
451449,36.8,155068.0
451551,35.3,155068.0
451556,33.3,155068.0
451660,35.1,155068.0
451666,30.5,155068.0
451770,35.5,155068.0
451881,23.5,155068.0
452002,27.1,155068.0
452003,28.5,155068.0
452005,29.9,155068.0
452006,41.4,155068.0
452007,30.2,155068.0
452009,48.5,155068.0
452010,32.3,155068.0
452011,47.9,155068.0
452012,47.9,155068.0
452013,47.4,155068.0
452014,47.4,155068.0
452015,47.9,155068.0
452016,47.4,155068.0
452018,47.9,155068.0
452020,48.8,155068.0
453001,47.3,155068.0
453111,46.8,155068.0
453112,48.4,155068.0
453115,47.9,155068.0
453220,45.4,155068.0
453331,47.9,155068.0
453441,48.4,155068.0
453446,48.4,155068.0
453551,48.4,155068.0
453555,45.6,155068.0
453556,48.3,155068.0
453661,48.7,155068.0
453771,45.5,155068.0
454001,47.4,155068.0
454010,48.8,155068.0
454111,45.5,155068.0
454116,46.8,155068.0
454221,48.8,155068.0
454331,46.8,155068.0
454335,45.5,155068.0
454441,48.5,155068.0
454446,47.5,155068.0
454449,45.4,155068.0
454552,47.3,155068.0
454660,47.3,155068.0
454665,47.4,155068.0
454773,47.3,155068.0
454774,45.4,155068.0
454775,48.5,155068.0
455001,46.5,155068.0
455111,45.5,155068.0
455115,48.5,155068.0
455116,48.4,155068.0
455118,48.5,155068.0
455221,48.5,155068.0
455227,48.4,155068.0
455332,48.4,155068.0
455336,48.4,155068.0
455339,48.4,155068.0
455440,47.9,155068.0
455459,48.4,155068.0
456001,48.4,155068.0
456003,48.5,155068.0
456006,47.9,155068.0
456010,48.4,155068.0
456221,48.5,155068.0
456222,48.4,155068.0
456224,48.4,155068.0
456313,48.5,155068.0
456331,47.9,155068.0
456335,28.6,155068.0
456337,30.5,155068.0
456440,41.6,155068.0
456441,40.8,155068.0
456443,33.8,155068.0
456550,30.6,155068.0
456661,29.7,155068.0
456664,40.2,155068.0
456665,48.4,155068.0
456668,41.4,155068.0
456770,31.3,155068.0
456771,31.4,155068.0
456776,33.5,155068.0
457001,26.6,155068.0
457114,41.3,155068.0
457118,32.8,155068.0
457119,48.4,155068.0
457222,28.3,155068.0
457226,31.0,155068.0
457331,29.2,155068.0
457333,29.8,155068.0
457336,41.2,155068.0
457339,30.2,155068.0
457340,26.5,155068.0
457441,39.5,155068.0
457550,30.4,155068.0
457555,28.3,155068.0
457661,41.6,155068.0
457770,30.3,155068.0
457772,48.4,155068.0
457773,33.5,155068.0
457775,41.0,155068.0
457777,26.5,155068.0
457779,32.1,155068.0
457882,32.2,155068.0
457885,31.3,155068.0
457887,32.2,155068.0
457888,32.3,155068.0
457990,30.7,155068.0
457993,29.2,155068.0
458001,30.0,155068.0
458002,31.2,155068.0
458110,31.3,155068.0
458113,30.4,155068.0
458116,32.5,155068.0
458118,33.0,155068.0
458220,40.1,155068.0
458226,21.9,155068.0
458228,19.6,155068.0
458330,19.0,155068.0
458336,21.9,155068.0
458339,19.2,155068.0
458389,18.7,155068.0
458441,21.1,155068.0
458468,22.5,155068.0
458470,20.2,155068.0
458553,22.0,155068.0
458556,19.2,155068.0
458558,19.0,155068.0
458664,19.3,155068.0
458667,21.3,155068.0
458669,18.8,155068.0
458771,19.5,155068.0
458775,19.6,155068.0
458778,19.2,155068.0
458880,19.4,155068.0
458888,21.9,155068.0
458895,21.4,155068.0
458990,21.3,155068.0
460004,20.5,155068.0
460110,16.1,155068.0
460220,19.9,155068.0
460225,16.7,155068.0
460330,18.6,155068.0
460440,21.1,155068.0
460443,21.5,155068.0
460447,19.8,155068.0
460449,16.1,155068.0
460551,18.8,155068.0
460553,19.4,155068.0
460554,20.8,155068.0
460557,16.4,155068.0
460661,12.9,155068.0
460663,13.5,155068.0
460665,12.8,155068.0
460666,15.2,155068.0
460668,17.0,155068.0
461001,17.7,155068.0
461110,20.8,155068.0
461111,19.2,155068.0
461115,19.7,155068.0
461116,17.9,155068.0
461122,21.0,155068.0
461221,16.0,155068.0
461223,20.7,155068.0
461228,14.9,155068.0
461331,16.8,155068.0
461441,15.9,155068.0
461446,20.2,155068.0
461551,21.2,155068.0
461661,20.2,155068.0
461668,20.7,155068.0
461771,21.2,155068.0
461775,23.6,155068.0
461881,15.3,155068.0
461990,19.3,155068.0
462001,15.9,155068.0
462002,21.1,155068.0
462003,14.7,155068.0
462004,19.9,155068.0
462008,18.4,155068.0
462010,20.8,155068.0
462011,18.8,155068.0
462016,17.6,155068.0
462020,12.7,155068.0
462022,18.4,155068.0
462023,14.4,155068.0
462024,19.5,155068.0
462026,19.8,155068.0
462027,13.4,155068.0
462030,14.8,155068.0
462031,14.9,155068.0
462036,16.1,155068.0
462037,19.8,155068.0
462038,20.9,155068.0
462039,15.5,155068.0
462041,16.1,155068.0
462042,17.3,155068.0
462043,20.1,155068.0
462044,15.3,155068.0
462045,17.4,155068.0
462046,11.9,155068.0
462047,13.7,155068.0
462101,19.1,155068.0
462120,17.1,155068.0
463106,20.9,155068.0
463111,17.3,155068.0
464001,17.1,155068.0
464111,17.4,155068.0
464113,17.3,155068.0
464114,17.1,155068.0
464220,17.4,155068.0
464221,16.8,155068.0
464224,17.2,155068.0
464226,17.6,155068.0
464228,17.7,155068.0
464240,17.5,155068.0
464258,21.4,155068.0
464331,17.4,155068.0
464337,17.1,155068.0
464551,17.0,155068.0
464651,16.6,155068.0
464661,17.9,155068.0
464665,17.2,155068.0
464668,17.0,155068.0
464671,16.9,155068.0
464672,21.6,155068.0
464770,17.0,155068.0
464774,16.6,155068.0
464881,21.2,155068.0
464884,19.4,155068.0
464886,19.5,155068.0
464986,19.5,155068.0
464990,19.3,155068.0
464993,19.7,155068.0
465001,19.7,155068.0
465106,19.3,155068.0
465110,19.6,155068.0
465113,19.0,155068.0
465116,19.6,155068.0
465118,19.0,155068.0
465220,19.9,155068.0
465226,19.9,155068.0
465227,21.4,155068.0
465230,18.9,155068.0
465333,18.7,155068.0
465335,18.9,155068.0
465337,21.3,155068.0
465339,20.4,155068.0
465441,21.3,155068.0
465445,20.5,155068.0
465447,20.0,155068.0
465449,22.3,155068.0
465550,19.8,155068.0
465661,21.4,155068.0
465667,21.3,155068.0
465669,20.2,155068.0
465674,22.0,155068.0
465677,22.4,155068.0
465679,20.8,155068.0
465680,21.1,155068.0
465683,20.4,155068.0
465685,21.9,155068.0
465687,20.8,155068.0
465689,20.3,155068.0
465691,21.0,155068.0
465693,22.4,155068.0
465697,21.7,155068.0
466001,21.6,155068.0
466111,21.0,155068.0
466113,22.2,155068.0
466114,22.0,155068.0
466115,20.1,155068.0
466116,21.7,155068.0
466118,21.6,155068.0
466120,21.1,155068.0
466125,21.4,155068.0
466221,21.5,155068.0
466331,26.2,155068.0
466445,31.8,155068.0
466446,26.7,155068.0
466448,31.6,155068.0
466554,31.9,155068.0
466651,31.6,155068.0
466661,27.6,155068.0
466665,27.3,155068.0
470002,32.3,155068.0
470003,26.3,155068.0
470004,31.9,155068.0
470021,26.2,155068.0
470051,32.5,155068.0
470113,32.1,155068.0
470115,25.7,155068.0
470117,32.7,155068.0
470118,32.8,155068.0
470119,32.3,155068.0
470120,32.6,155068.0
470125,31.9,155068.0
470221,24.2,155068.0
470223,20.3,155068.0
470226,23.9,155068.0
470227,28.7,155068.0
470228,22.0,155068.0
470229,25.2,155068.0
470232,28.0,155068.0
470235,23.9,155068.0
470335,23.0,155068.0
470337,28.6,155068.0
470339,23.4,155068.0
470441,22.4,155068.0
470442,26.9,155068.0
470661,20.8,155068.0
470663,22.3,155068.0
470664,26.3,155068.0
470666,27.8,155068.0
470669,28.1,155068.0
470672,28.5,155068.0
470673,24.1,155068.0
470675,27.4,155068.0
470771,20.9,155068.0
470772,28.7,155068.0
470775,27.5,155068.0
470880,23.7,155068.0
470881,22.8,155068.0
471001,26.3,155068.0
471101,22.9,155068.0
471105,23.1,155068.0
471111,41.4,155068.0
471201,40.7,155068.0
471301,47.4,155068.0
471311,36.8,155068.0
471313,41.1,155068.0
471315,34.0,155068.0
471318,39.9,155068.0
471405,40.9,155068.0
471408,33.5,155068.0
471411,46.9,155068.0
471501,34.0,155068.0
471510,41.7,155068.0
471515,41.2,155068.0
471516,43.8,155068.0
471525,33.4,155068.0
471606,34.3,155068.0
471625,43.7,155068.0
472001,47.9,155068.0
472005,32.5,155068.0
472010,33.7,155068.0
472101,42.9,155068.0
472111,46.8,155068.0
472115,34.5,155068.0
472118,30.4,155068.0
472221,40.3,155068.0
472246,47.9,155068.0
472331,41.4,155068.0
472336,47.4,155068.0
472337,47.4,155068.0
472339,36.5,155068.0
