pincode,mpce_combined,mpce_rural,mpce_urban,hces_ppi,hces_district,hces_state
741127,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741137,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741138,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741139,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741140,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741150,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741151,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741152,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741153,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741154,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741155,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741156,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741157,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741158,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741159,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741160,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741161,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741162,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741163,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741164,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741165,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741166,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741167,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741181,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741201,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741202,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741221,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741222,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741223,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741232,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741234,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741235,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741238,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741245,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741246,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741247,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741248,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741249,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741250,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741251,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741252,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741253,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741254,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741255,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741256,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741257,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741301,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741302,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741313,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741315,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741316,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741317,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741319,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741401,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741402,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741404,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741501,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741502,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741503,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741504,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741505,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741506,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741507,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741508,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
741509,4353.0,3973.0,5400.0,13.5,NADIA,WEST BENGAL
742101,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742102,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742103,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742104,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742113,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742121,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742122,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742123,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742132,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742133,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742134,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742135,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742136,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742137,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742138,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742140,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742147,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742148,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742149,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742151,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742159,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742160,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742161,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742163,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742164,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742165,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742166,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742168,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742174,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742175,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742184,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742187,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742189,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742201,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742202,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742212,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742213,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742223,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742224,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742225,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742226,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742227,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742235,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742236,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742237,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742238,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742301,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742302,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742303,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742304,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742305,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742306,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742308,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742401,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742402,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742404,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742405,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742406,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742407,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742408,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
742409,4609.0,4040.0,5985.0,15.1,MURSHIDABAD,WEST BENGAL
752001,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752002,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752003,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752011,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752012,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752013,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752014,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752015,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752016,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752017,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752024,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752025,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752026,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752045,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752046,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752063,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752065,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752068,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752069,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752070,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752077,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752078,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752079,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752080,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752081,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752082,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752083,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752084,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752085,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752089,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752090,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752091,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752092,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752093,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752094,4272.0,4272.0,0.0,13.0,NAYAGARH,ODISHA
752104,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752105,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752106,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752107,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752108,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752109,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752110,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752111,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752113,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752114,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752116,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752118,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752119,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752120,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
752121,4093.0,4061.0,4359.0,11.8,PURI,ODISHA
753001,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753002,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753003,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753004,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753006,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753007,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753008,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753009,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753010,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753011,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753012,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753013,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753014,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
753015,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754001,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754002,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754003,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754004,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754005,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754006,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754007,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754008,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754009,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754010,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754011,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754013,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754018,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754021,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754022,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754023,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
754024,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
754025,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754026,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754027,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754028,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754029,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754030,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754031,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754032,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754035,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754037,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754071,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754082,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
754100,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754102,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754103,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754104,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754105,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754106,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754107,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754108,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754109,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754110,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754111,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754112,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754113,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754114,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754119,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754120,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754130,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754131,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754132,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754133,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754134,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754135,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754136,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754137,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754138,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754139,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754140,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754141,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754142,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754143,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754145,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754153,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754159,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754160,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754162,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754200,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754201,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754202,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754203,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754204,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754205,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
754206,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754207,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754208,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754209,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754210,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754211,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754212,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754213,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754214,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754215,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754216,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754217,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754218,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754219,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754220,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754221,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754222,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754223,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754224,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754225,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754227,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754228,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754231,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754239,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754240,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754244,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754245,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754246,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754248,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754250,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754253,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754289,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
754290,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754292,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
754293,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754294,3997.0,3807.0,5185.0,11.2,JAGATSINGHAPUR,ODISHA
754295,5540.0,3861.0,7167.0,21.1,CUTTACK,ODISHA
754296,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755001,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755003,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755004,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755005,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755006,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755007,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755008,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755009,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755010,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755011,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755012,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755013,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755014,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755015,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755016,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755017,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755018,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755019,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755020,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755022,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755023,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755024,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755025,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755026,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755027,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755028,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755036,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755043,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755044,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755049,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755050,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
755061,3550.0,3436.0,5388.0,8.3,KENDRAPARA,ODISHA
755062,3949.0,3290.0,5987.0,10.9,JAJAPUR,ODISHA
756100,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756101,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756111,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756112,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756113,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756114,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756115,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756116,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756117,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756118,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756119,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756120,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756121,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756122,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756123,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756124,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756125,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756127,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756128,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756129,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756130,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756131,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756132,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756133,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756135,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756137,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756138,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756139,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756144,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756162,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756163,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756164,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756165,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756167,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756168,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756171,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
756181,3179.0,3138.0,3889.0,6.0,BHADRAK,ODISHA
757001,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757002,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757003,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757014,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757016,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757017,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757018,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757019,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757020,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757021,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
757022,4387.0,4160.0,6163.0,13.7,MAYURBHANJ,ODISHA
