pincode,state,district,psu_branch_count
303005,RAJASTHAN,JAIPUR,5
303006,RAJASTHAN,JAIPUR,1
303007,RAJASTHAN,JAIPUR,12
303008,RAJASTHAN,JAIPUR,5
303009,RAJASTHAN,JAIPUR,4
303012,RAJASTHAN,JAIPUR,10
303088,RAJASTHAN,JAIPUR,1
303103,RAJASTHAN,JAIPUR,8
303104,RAJASTHAN,JAIPUR,8
303109,RAJASTHAN,JAIPUR,5
303120,RAJASTHAN,JAIPUR,1
303123,RAJASTHAN,JAIPUR,1
303301,RAJASTHAN,JAIPUR,12
303302,RAJASTHAN,JAIPUR,3
303305,RAJASTHAN,JAIPUR,3
303328,RAJASTHAN,JAIPUR,3
303329,RAJASTHAN,JAIPUR,1
303331,RAJASTHAN,JAIPUR,1
303338,RAJASTHAN,JAIPUR,11
303348,RAJASTHAN,JAIPUR,2
303601,RAJASTHAN,JAIPUR,1
303602,RAJASTHAN,JAIPUR,2
303603,RAJASTHAN,JAIPUR,3
303604,RAJASTHAN,JAIPUR,7
303606,RAJASTHAN,JAIPUR,1
303701,RAJASTHAN,JAIPUR,1
303702,RAJASTHAN,JAIPUR,13
303704,RAJASTHAN,JAIPUR,8
303706,RAJASTHAN,JAIPUR,4
303712,RAJASTHAN,JAIPUR,4
303801,RAJASTHAN,JAIPUR,3
303803,RAJASTHAN,JAIPUR,3
303804,RAJASTHAN,JAIPUR,2
303805,RAJASTHAN,JAIPUR,4
303806,RAJASTHAN,JAIPUR,2
303807,RAJASTHAN,JAIPUR,1
303901,RAJASTHAN,JAIPUR,11
303902,RAJASTHAN,JAIPUR,1
303903,RAJASTHAN,JAIPUR,8
303904,RAJASTHAN,JAIPUR,2
303905,RAJASTHAN,JAIPUR,7
303906,RAJASTHAN,JAIPUR,1
303908,RAJASTHAN,JAIPUR,1
342310,RAJASTHAN,JAISALMER,2
345001,RAJASTHAN,JAISALMER,20
345021,RAJASTHAN,JAISALMER,7
345022,RAJASTHAN,JAISALMER,2
345023,RAJASTHAN,JAISALMER,2
345025,RAJASTHAN,JAISALMER,1
345026,RAJASTHAN,JAISALMER,1
345027,RAJASTHAN,JAISALMER,2
345028,RAJASTHAN,JAISALMER,1
345029,RAJASTHAN,JAISALMER,1
345031,RAJASTHAN,JAISALMER,1
345033,RAJASTHAN,JAISALMER,3
307029,RAJASTHAN,JALOR,5
307030,RAJASTHAN,JALOR,1
307046,RAJASTHAN,JALOR,1
307515,RAJASTHAN,JALOR,1
307803,RAJASTHAN,JALOR,1
343001,RAJASTHAN,JALOR,15
343021,RAJASTHAN,JALOR,1
343022,RAJASTHAN,JALOR,1
343024,RAJASTHAN,JALOR,2
343025,RAJASTHAN,JALOR,1
343029,RAJASTHAN,JALOR,9
343032,RAJASTHAN,JALOR,2
343039,RAJASTHAN,JALOR,1
343040,RAJASTHAN,JALOR,6
343041,RAJASTHAN,JALOR,12
343042,RAJASTHAN,JALOR,1
325651,RAJASTHAN,JHALAWAR,1
326001,RAJASTHAN,JHALAWAR,17
326002,RAJASTHAN,JHALAWAR,1
326021,RAJASTHAN,JHALAWAR,2
326022,RAJASTHAN,JHALAWAR,3
326023,RAJASTHAN,JHALAWAR,7
326033,RAJASTHAN,JHALAWAR,5
326034,RAJASTHAN,JHALAWAR,3
326035,RAJASTHAN,JHALAWAR,1
326036,RAJASTHAN,JHALAWAR,3
326037,RAJASTHAN,JHALAWAR,2
326038,RAJASTHAN,JHALAWAR,3
326039,RAJASTHAN,JHALAWAR,2
326502,RAJASTHAN,JHALAWAR,6
326512,RAJASTHAN,JHALAWAR,3
326513,RAJASTHAN,JHALAWAR,2
326514,RAJASTHAN,JHALAWAR,1
326515,RAJASTHAN,JHALAWAR,2
340803,RAJASTHAN,JHALAWAR,1
330031,RAJASTHAN,JHUNJHUNU,2
331025,RAJASTHAN,JHUNJHUNU,1
331027,RAJASTHAN,JHUNJHUNU,4
331028,RAJASTHAN,JHUNJHUNU,2
332746,RAJASTHAN,JHUNJHUNU,1
333001,RAJASTHAN,JHUNJHUNU,23
333012,RAJASTHAN,JHUNJHUNU,3
333021,RAJASTHAN,JHUNJHUNU,2
333022,RAJASTHAN,JHUNJHUNU,6
333023,RAJASTHAN,JHUNJHUNU,2
333025,RAJASTHAN,JHUNJHUNU,2
333026,RAJASTHAN,JHUNJHUNU,12
333028,RAJASTHAN,JHUNJHUNU,3
333029,RAJASTHAN,JHUNJHUNU,4
333031,RAJASTHAN,JHUNJHUNU,7
333033,RAJASTHAN,JHUNJHUNU,1
333034,RAJASTHAN,JHUNJHUNU,1
333036,RAJASTHAN,JHUNJHUNU,1
333041,RAJASTHAN,JHUNJHUNU,1
333042,RAJASTHAN,JHUNJHUNU,7
333053,RAJASTHAN,JHUNJHUNU,1
333301,RAJASTHAN,JHUNJHUNU,2
333303,RAJASTHAN,JHUNJHUNU,1
333307,RAJASTHAN,JHUNJHUNU,6
333402,RAJASTHAN,JHUNJHUNU,1
333501,RAJASTHAN,JHUNJHUNU,1
333502,RAJASTHAN,JHUNJHUNU,2
333503,RAJASTHAN,JHUNJHUNU,5
333504,RAJASTHAN,JHUNJHUNU,2
333514,RAJASTHAN,JHUNJHUNU,1
333515,RAJASTHAN,JHUNJHUNU,2
333516,RAJASTHAN,JHUNJHUNU,4
333701,RAJASTHAN,JHUNJHUNU,1
333702,RAJASTHAN,JHUNJHUNU,1
333704,RAJASTHAN,JHUNJHUNU,2
333705,RAJASTHAN,JHUNJHUNU,2
333706,RAJASTHAN,JHUNJHUNU,1
333707,RAJASTHAN,JHUNJHUNU,2
324014,RAJASTHAN,JODHPUR,1
340001,RAJASTHAN,JODHPUR,1
342001,RAJASTHAN,JODHPUR,51
342002,RAJASTHAN,JODHPUR,3
342003,RAJASTHAN,JODHPUR,25
342005,RAJASTHAN,JODHPUR,17
342006,RAJASTHAN,JODHPUR,19
342007,RAJASTHAN,JODHPUR,3
342008,RAJASTHAN,JODHPUR,20
342009,RAJASTHAN,JODHPUR,1
342010,RAJASTHAN,JODHPUR,1
342011,RAJASTHAN,JODHPUR,6
342012,RAJASTHAN,JODHPUR,9
342013,RAJASTHAN,JODHPUR,5
342014,RAJASTHAN,JODHPUR,5
342015,RAJASTHAN,JODHPUR,2
342021,RAJASTHAN,JODHPUR,1
342022,RAJASTHAN,JODHPUR,1
342023,RAJASTHAN,JODHPUR,5
342024,RAJASTHAN,JODHPUR,5
342025,RAJASTHAN,JODHPUR,2
342026,RAJASTHAN,JODHPUR,1
342027,RAJASTHAN,JODHPUR,9
342032,RAJASTHAN,JODHPUR,1
342033,RAJASTHAN,JODHPUR,1
342037,RAJASTHAN,JODHPUR,6
342303,RAJASTHAN,JODHPUR,8
342304,RAJASTHAN,JODHPUR,3
342305,RAJASTHAN,JODHPUR,6
342306,RAJASTHAN,JODHPUR,6
342313,RAJASTHAN,JODHPUR,1
342314,RAJASTHAN,JODHPUR,4
342601,RAJASTHAN,JODHPUR,8
342602,RAJASTHAN,JODHPUR,7
342603,RAJASTHAN,JODHPUR,4
342604,RAJASTHAN,JODHPUR,1
342605,RAJASTHAN,JODHPUR,2
342606,RAJASTHAN,JODHPUR,4
342612,RAJASTHAN,JODHPUR,1
342801,RAJASTHAN,JODHPUR,1
342802,RAJASTHAN,JODHPUR,4
342901,RAJASTHAN,JODHPUR,3
392305,RAJASTHAN,JODHPUR,1
321610,RAJASTHAN,KARAULI,1
321611,RAJASTHAN,KARAULI,4
322033,RAJASTHAN,KARAULI,1
322203,RAJASTHAN,KARAULI,1
322204,RAJASTHAN,KARAULI,1
322210,RAJASTHAN,KARAULI,1
322213,RAJASTHAN,KARAULI,2
322215,RAJASTHAN,KARAULI,3
322216,RAJASTHAN,KARAULI,1
322218,RAJASTHAN,KARAULI,3
322220,RAJASTHAN,KARAULI,4
322230,RAJASTHAN,KARAULI,18
322234,RAJASTHAN,KARAULI,2
322236,RAJASTHAN,KARAULI,3
322238,RAJASTHAN,KARAULI,2
322241,RAJASTHAN,KARAULI,11
322242,RAJASTHAN,KARAULI,2
322243,RAJASTHAN,KARAULI,3
322251,RAJASTHAN,KARAULI,1
322252,RAJASTHAN,KARAULI,2
322254,RAJASTHAN,KARAULI,2
322255,RAJASTHAN,KARAULI,2
301018,RAJASTHAN,KHAIRTHAL-TIJARA,3
301019,RAJASTHAN,KHAIRTHAL-TIJARA,20
301403,RAJASTHAN,KHAIRTHAL-TIJARA,1
301404,RAJASTHAN,KHAIRTHAL-TIJARA,10
301405,RAJASTHAN,KHAIRTHAL-TIJARA,4
301407,RAJASTHAN,KHAIRTHAL-TIJARA,2
301411,RAJASTHAN,KHAIRTHAL-TIJARA,8
301422,RAJASTHAN,KHAIRTHAL-TIJARA,1
301427,RAJASTHAN,KHAIRTHAL-TIJARA,1
301702,RAJASTHAN,KHAIRTHAL-TIJARA,4
301707,RAJASTHAN,KHAIRTHAL-TIJARA,9
301020,RAJASTHAN,KOTA,2
324001,RAJASTHAN,KOTA,14
324002,RAJASTHAN,KOTA,10
324003,RAJASTHAN,KOTA,2
324004,RAJASTHAN,KOTA,1
324005,RAJASTHAN,KOTA,35
324006,RAJASTHAN,KOTA,7
324007,RAJASTHAN,KOTA,19
324008,RAJASTHAN,KOTA,8
324009,RAJASTHAN,KOTA,9
324010,RAJASTHAN,KOTA,9
325001,RAJASTHAN,KOTA,5
325003,RAJASTHAN,KOTA,1
325004,RAJASTHAN,KOTA,4
325006,RAJASTHAN,KOTA,1
325007,RAJASTHAN,KOTA,1
325008,RAJASTHAN,KOTA,1
325009,RAJASTHAN,KOTA,1
325201,RAJASTHAN,KOTA,4
325203,RAJASTHAN,KOTA,1
325204,RAJASTHAN,KOTA,3
325207,RAJASTHAN,KOTA,1
325208,RAJASTHAN,KOTA,1
325601,RAJASTHAN,KOTA,2
325602,RAJASTHAN,KOTA,3
326518,RAJASTHAN,KOTA,2
326519,RAJASTHAN,KOTA,11
326520,RAJASTHAN,KOTA,1
326529,RAJASTHAN,KOTA,1
326530,RAJASTHAN,KOTA,1
301402,RAJASTHAN,KOTPUTLI-BEHROR,5
301412,RAJASTHAN,KOTPUTLI-BEHROR,1
301701,RAJASTHAN,KOTPUTLI-BEHROR,13
301704,RAJASTHAN,KOTPUTLI-BEHROR,2
301705,RAJASTHAN,KOTPUTLI-BEHROR,14
301706,RAJASTHAN,KOTPUTLI-BEHROR,10
301708,RAJASTHAN,KOTPUTLI-BEHROR,1
301709,RAJASTHAN,KOTPUTLI-BEHROR,1
301713,RAJASTHAN,KOTPUTLI-BEHROR,2
303003,RAJASTHAN,KOTPUTLI-BEHROR,2
303102,RAJASTHAN,KOTPUTLI-BEHROR,3
303105,RAJASTHAN,KOTPUTLI-BEHROR,2
303106,RAJASTHAN,KOTPUTLI-BEHROR,7
303107,RAJASTHAN,KOTPUTLI-BEHROR,1
303108,RAJASTHAN,KOTPUTLI-BEHROR,14
303110,RAJASTHAN,KOTPUTLI-BEHROR,2
303119,RAJASTHAN,KOTPUTLI-BEHROR,1
305026,RAJASTHAN,NAGAUR,2
341001,RAJASTHAN,NAGAUR,24
341021,RAJASTHAN,NAGAUR,3
341022,RAJASTHAN,NAGAUR,2
341023,RAJASTHAN,NAGAUR,3
341024,RAJASTHAN,NAGAUR,2
341025,RAJASTHAN,NAGAUR,5
341026,RAJASTHAN,NAGAUR,4
341027,RAJASTHAN,NAGAUR,1
341028,RAJASTHAN,NAGAUR,1
341029,RAJASTHAN,NAGAUR,1
341030,RAJASTHAN,NAGAUR,1
341031,RAJASTHAN,NAGAUR,1
341101,RAJASTHAN,NAGAUR,1
341503,RAJASTHAN,NAGAUR,6
341504,RAJASTHAN,NAGAUR,1
341510,RAJASTHAN,NAGAUR,12
341511,RAJASTHAN,NAGAUR,2
341514,RAJASTHAN,NAGAUR,1
341515,RAJASTHAN,NAGAUR,1
341551,RAJASTHAN,NAGAUR,2
342902,RAJASTHAN,NAGAUR,3
306001,RAJASTHAN,PALI,3
306022,RAJASTHAN,PALI,1
306103,RAJASTHAN,PALI,3
306104,RAJASTHAN,PALI,6
306114,RAJASTHAN,PALI,1
306115,RAJASTHAN,PALI,3
306116,RAJASTHAN,PALI,4
306306,RAJASTHAN,PALI,1
306401,RAJASTHAN,PALI,31
306421,RAJASTHAN,PALI,2
306502,RAJASTHAN,PALI,1
306503,RAJASTHAN,PALI,1
306504,RAJASTHAN,PALI,1
306603,RAJASTHAN,PALI,2
306701,RAJASTHAN,PALI,2
306702,RAJASTHAN,PALI,2
306703,RAJASTHAN,PALI,1
306902,RAJASTHAN,PALI,9
306912,RAJASTHAN,PALI,2
342301,RAJASTHAN,PHALODI,17
342302,RAJASTHAN,PHALODI,2
342307,RAJASTHAN,PHALODI,2
342308,RAJASTHAN,PHALODI,3
342309,RAJASTHAN,PHALODI,1
342311,RAJASTHAN,PHALODI,3
342312,RAJASTHAN,PHALODI,5
312207,RAJASTHAN,PRATAPGARH,2
312604,RAJASTHAN,PRATAPGARH,3
312605,RAJASTHAN,PRATAPGARH,17
312615,RAJASTHAN,PRATAPGARH,3
312616,RAJASTHAN,PRATAPGARH,1
312619,RAJASTHAN,PRATAPGARH,2
312624,RAJASTHAN,PRATAPGARH,1
313605,RAJASTHAN,PRATAPGARH,2
313611,RAJASTHAN,PRATAPGARH,2
327029,RAJASTHAN,PRATAPGARH,1
305921,RAJASTHAN,RAJSAMAND,5
313202,RAJASTHAN,RAJSAMAND,1
313207,RAJASTHAN,RAJSAMAND,1
313211,RAJASTHAN,RAJSAMAND,1
313301,RAJASTHAN,RAJSAMAND,12
313321,RAJASTHAN,RAJSAMAND,1
313322,RAJASTHAN,RAJSAMAND,2
313323,RAJASTHAN,RAJSAMAND,1
313324,RAJASTHAN,RAJSAMAND,14
313325,RAJASTHAN,RAJSAMAND,3
313326,RAJASTHAN,RAJSAMAND,3
313327,RAJASTHAN,RAJSAMAND,2
313329,RAJASTHAN,RAJSAMAND,4
313330,RAJASTHAN,RAJSAMAND,2
313331,RAJASTHAN,RAJSAMAND,5
313332,RAJASTHAN,RAJSAMAND,2
313333,RAJASTHAN,RAJSAMAND,1
313334,RAJASTHAN,RAJSAMAND,3
313342,RAJASTHAN,RAJSAMAND,1
313026,RAJASTHAN,SALUMBER,1
313027,RAJASTHAN,SALUMBER,9
313038,RAJASTHAN,SALUMBER,1
313703,RAJASTHAN,SALUMBER,2
313706,RAJASTHAN,SALUMBER,1
313801,RAJASTHAN,SALUMBER,2
313902,RAJASTHAN,SALUMBER,1
313903,RAJASTHAN,SALUMBER,2
313905,RAJASTHAN,SALUMBER,1
322001,RAJASTHAN,SAWAI MADHOPUR,22
322005,RAJASTHAN,SAWAI MADHOPUR,1
322021,RAJASTHAN,SAWAI MADHOPUR,4
322023,RAJASTHAN,SAWAI MADHOPUR,8
322024,RAJASTHAN,SAWAI MADHOPUR,3
322025,RAJASTHAN,SAWAI MADHOPUR,6
322026,RAJASTHAN,SAWAI MADHOPUR,1
322027,RAJASTHAN,SAWAI MADHOPUR,1
322028,RAJASTHAN,SAWAI MADHOPUR,4
322029,RAJASTHAN,SAWAI MADHOPUR,2
322030,RAJASTHAN,SAWAI MADHOPUR,4
322034,RAJASTHAN,SAWAI MADHOPUR,2
322074,RAJASTHAN,SAWAI MADHOPUR,1
322201,RAJASTHAN,SAWAI MADHOPUR,19
322202,RAJASTHAN,SAWAI MADHOPUR,3
322211,RAJASTHAN,SAWAI MADHOPUR,3
322212,RAJASTHAN,SAWAI MADHOPUR,2
322214,RAJASTHAN,SAWAI MADHOPUR,4
322219,RAJASTHAN,SAWAI MADHOPUR,6
322701,RAJASTHAN,SAWAI MADHOPUR,2
322702,RAJASTHAN,SAWAI MADHOPUR,3
322703,RAJASTHAN,SAWAI MADHOPUR,1
322704,RAJASTHAN,SAWAI MADHOPUR,2
302301,RAJASTHAN,SIKAR,1
331024,RAJASTHAN,SIKAR,4
332001,RAJASTHAN,SIKAR,36
332002,RAJASTHAN,SIKAR,2
332021,RAJASTHAN,SIKAR,3
332023,RAJASTHAN,SIKAR,2
332024,RAJASTHAN,SIKAR,1
332025,RAJASTHAN,SIKAR,2
332026,RAJASTHAN,SIKAR,1
332027,RAJASTHAN,SIKAR,2
332028,RAJASTHAN,SIKAR,1
332029,RAJASTHAN,SIKAR,1
332031,RAJASTHAN,SIKAR,2
332039,RAJASTHAN,SIKAR,1
332041,RAJASTHAN,SIKAR,3
332301,RAJASTHAN,SIKAR,6
332303,RAJASTHAN,SIKAR,1
332307,RAJASTHAN,SIKAR,1
332311,RAJASTHAN,SIKAR,6
332315,RAJASTHAN,SIKAR,1
